Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
마사랑동물병원,397000001020050003,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 주암동 685-12,경기도 과천시 경마공원대로 107 (주암동),13822.0,37.442887423667145,127.01771926315098,,2005-07-08,,2025-12-15,경기도_과천시,ok
서울동물병원,397000001020060002,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 과천동 513-4,경기도 과천시 용마로 2 (과천동),13812.0,37.44803560353972,126.99423498459298,02-503-7787,2006-11-22,,2025-12-15,경기도_과천시,ok
탑동물병원,394000001020230002,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 토당동 870-5,경기도 고양시 덕양구 토당로 4(토당동),10510.0,37.61742328455674,126.8242269815973,031-970-7765,2023-02-08,,2026-01-13,경기도_고양시,ok
경서동물병원,394000001020230004,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 화전동 575-30 1층,"경기도 고양시 덕양구 중앙로 170, 1층 (화전동)",10538.0,37.60316185374509,126.87050499299998,02-3158-0733,2023-07-18,,2026-01-13,경기도_고양시,ok
킨텍스꿈동물병원,394000001020230005,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 대화동 2603 킨텍스 꿈에그린 판매시설동 179호,"경기도 고양시 일산서구 킨텍스로 240, 판매시설동 1층 179호 (대화동, 킨텍스 꿈에그린)",10391.0,37.66255,126.80958,031-919-7582,2023-10-13,,2026-01-13,경기도_고양시,centroid_fallback
위케어동물의료센터,394000001020240001,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 식사동 1498 위시티일산자이2단지아파트 상가동,"경기도 고양시 일산동구 위시티4로 46, 상가동 302,303,303A,304호 (식사동, 위시티일산자이2단지아파트)",10322.0,37.66255,126.80958,031-994-6346,2024-02-29,,2026-01-13,경기도_고양시,centroid_fallback
최지영 재활한방 동물병원,394000001020240002,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 일산동 1084-3 101호,"경기도 고양시 일산서구 일산로 539, 가람빌딩 101호 (일산동)",10375.0,37.67732761263795,126.7679502695542,031-912-7582,2024-03-11,,2026-01-13,경기도_고양시,ok
덕은하이동물병원,394000001020240003,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 덕은동 0 위프라임트윈타워,"경기도 고양시 덕양구 으뜸로 130, 위프라임트윈타워 214,215호 (덕은동)",10544.0,37.66255,126.80958,02-3158-0275,2024-04-08,,2026-01-13,경기도_고양시,centroid_fallback
아이콘 동물병원,394000001020240004,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 백석동 1427-5 1층,"경기도 고양시 일산동구 호수로430번길 58-16, 1층 (백석동)",10424.0,37.644446628104845,126.78225106865489,031-994-3200,2024-09-06,,2026-02-28,경기도_고양시,ok
더펫동물병원,394000001020240005,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산동구 장항동 766 라페스타A,"경기도 고양시 일산동구 중앙로1275번길 38-31, 라페스타A 201-1호 (장항동)",10401.0,37.66255,126.80958,,2024-12-19,,2026-01-13,경기도_고양시,centroid_fallback
하루동물병원,394000001020240006,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 대화동 2172-6,"경기도 고양시 일산서구 강성로214번길 8-18, 1층 (대화동)",10377.0,37.67463989669213,126.75417643709386,,2024-12-26,,2026-01-13,경기도_고양시,ok
준 동물병원,394000001020250001,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 덕양구 화정동 906 삼원프라자 303-1호,"경기도 고양시 덕양구 화중로130번길 48, 삼원프라자 303-1호 (화정동)",10477.0,37.66255,126.80958,,2025-01-08,,2026-01-13,경기도_고양시,centroid_fallback
더오래 동물병원,394000001020250002,3940000,영업/정상,정상,경기도,고양시,고양시,경기도 고양시 일산서구 일산동 955 아카메디 105호,"경기도 고양시 일산서구 고양대로 632, 아카메디 105호 (일산동)",10352.0,37.66255,126.80958,031-977-7588,2025-04-02,,2026-01-13,경기도_고양시,centroid_fallback
금쪽금쪽금쪽반려동물병원,406000001020110004,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 목동동 776-1 14통7반 3층 301호,경기도 파주시 가재울로94번길 27 (목동동),10871.0,37.729958330948605,126.74669624954294,031-944-9979,2011-12-28,,2026-01-13,경기도_파주시,ok
에덴동물병원,406000001020120001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 1759-2 현대프라자,"경기도 파주시 와석순환로 125, 현대프라자 2층 204호 (동패동)",10905.0,37.71207905381515,126.7457705519053,031-943-3710,2012-05-02,,2026-01-13,경기도_파주시,ok
스마일양한방동물병원,406000001020140002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 금촌동 987-4 마이프라자 203호,"경기도 파주시 금빛로 44, 203호 (금촌동, 마이프라자)",10915.0,37.75245288389692,126.76788281434474,,2014-05-29,,2026-01-13,경기도_파주시,ok
행복플러스동물병원,406000001020150001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 와동동 1365-3 신운정프라자 105호,"경기도 파주시 와석순환로 431, 105호 (와동동, 신운정프라자)",10894.0,37.72364916498879,126.75314462527952,031-949-1275,2015-03-03,,2026-01-13,경기도_파주시,ok
운정힐링 동물병원,406000001020160001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 야당동 1006-7,"경기도 파주시 와석순환로 70 (야당동, 신운정프라자2)",10907.0,37.71049101921572,126.75153350266427,,2016-01-11,,2026-01-13,경기도_파주시,ok
운정24시동물의료센터,406000001020160002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 1759-6 2층 203호,"경기도 파주시 미래로 371, 2층 203호 (동패동)",10905.0,37.711081748090585,126.7458401287983,,2016-02-04,,2026-01-13,경기도_파주시,ok
리버풀동물병원,406000001020160003,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 금촌동 770-4,"경기도 파주시 중앙로 255 (금촌동, 금남빌딩)",10923.0,37.75893834388579,126.77781511174584,031-945-7297,2016-05-30,,2026-01-13,경기도_파주시,ok
펫 파라다이스 동물병원,406000001020160005,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 목동동 927 2층 17호,"경기도 파주시 청암로17번길 17, 2층 17호 (목동동)",10892.0,37.75416,126.76274,031-942-7583,2016-12-19,,2026-01-13,경기도_파주시,centroid_fallback
파주365동물의료센터,406000001020170001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 목동동 939-4 월드타워 206호,"경기도 파주시 책향기로 573, 2층 206호 (목동동, 월드타워3)",10892.0,37.72776976975872,126.73437687850075,031-945-5365,2017-01-14,,2026-01-13,경기도_파주시,ok
파주24시동물병원,406000001020170002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 목동동 941-1 삼성프라자 201호,"경기도 파주시 교하로 87, 201호 (목동동, 삼성프라자)",10892.0,37.72762763667416,126.73393415602462,,2017-01-25,,2026-01-13,경기도_파주시,ok
운정한빛동물병원,406000001020170004,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 야당동 1066-2,"경기도 파주시 경의로 1068, 101.201,202호 (야당동, 삼융프라자)",10908.0,37.712581866075006,126.7596734950967,031-944-7179,2017-02-12,,2026-01-13,경기도_파주시,ok
로뎀동물병원,406000001020170005,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 문산읍 당동리 89-3,경기도 파주시 문산읍 방촌로 1692,10821.0,37.86410061151842,126.7829377132905,031-952-7576,2022-10-26,,2026-01-13,경기도_파주시,ok
야당동물병원,406000001020170008,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 야당동 1074-2 201호,"경기도 파주시 경의로 1100, 201호 (야당동, 연세프라자)",10908.0,37.71533733048491,126.76014431047098,031-948-7579,2017-05-23,,2026-01-13,경기도_파주시,ok
나은동물병원,406000001020170009,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 아동동 351-14,"경기도 파주시 새꽃로 207 (아동동, 나은동물병원)",10930.0,37.7659294928804,126.77530214223572,031-944-8288,2017-06-08,,2026-01-13,경기도_파주시,ok
미엘동물병원,406000001020170010,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 1696-1 거묵프라자 201호,"경기도 파주시 청석로 264, 201호 (동패동, 거묵프라자)",10874.0,37.725614457769055,126.71826546803644,031-935-5009,2017-06-29,,2026-01-13,경기도_파주시,ok
해오름동물병원,406000001020170011,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 문산읍 당동리 888-1,"경기도 파주시 문산읍 당동2로 11, 104호",10816.0,37.86797132773842,126.7839613195212,031-953-7587,2017-11-17,,2026-01-13,경기도_파주시,ok
Dr.Mini 하늘다람쥐 전문병원,406000001020180001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 문발동 617-1,경기도 파주시 꽃창포길 16 (문발동),10884.0,37.71897034873318,126.70791324094328,070-7796-0333,2018-02-20,,2026-01-13,경기도_파주시,ok
운정호수동물메디컬센터,406000001020180002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 야당동 1076,"경기도 파주시 경의로 1114, 에펠타워 202,203호 (야당동)",10908.0,37.75416,126.76274,031-937-8225,2018-03-21,,2026-01-13,경기도_파주시,centroid_fallback
산내동물병원,406000001020190001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 목동동 1136-3,"경기도 파주시 심학산로423번길 7-33, 준프라자 2층 201호 (목동동)",10900.0,37.71943228385077,126.7372250442336,031-948-6669,2019-02-25,,2026-01-13,경기도_파주시,ok
행복한고양이동물병원,406000001020190002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 와동동 1598 401호,"경기도 파주시 가람로21번길 7-5, 401호 (와동동)",10870.0,37.75416,126.76274,031-946-0805,2019-10-25,,2026-01-13,경기도_파주시,centroid_fallback
또바기,406000001020200001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 1981-1 401호,"경기도 파주시 동패로7번길 66, 401호 (동패동)",10903.0,37.70970081229962,126.73481989561702,,2020-02-17,,2026-01-13,경기도_파주시,ok
수민동물병원,406000001020200002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 아동동 296-11,"경기도 파주시 경의로 1813, 2층 203호 (아동동)",10853.0,37.7689406784225,126.77623576091486,,2020-03-05,,2026-01-13,경기도_파주시,ok
혜음동물병원,406000001020200004,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 광탄면 용미리 319-7,경기도 파주시 광탄면 혜음로 345,10955.0,37.72699848819948,126.89022471366071,,2020-08-24,,2026-01-13,경기도_파주시,ok
카라동물병원,406000001020210001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 법원읍 금곡리 230,경기도 파주시 법원읍 술이홀로 1409,10806.0,37.75416,126.76274,031-959-8600,2021-01-28,,2026-01-13,경기도_파주시,centroid_fallback
마리동물병원,406000001020220001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 아동동 296-11,"경기도 파주시 경의로 1813, 2층 202호 (아동동)",10853.0,37.7689406784225,126.77623576091486,,2022-07-01,,2026-01-13,경기도_파주시,ok
다나동물의료센터,406000001020230001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 2080-3,"경기도 파주시 청석로 115, 반석프라자 201호 (동패동)",10888.0,37.75416,126.76274,031-944-7975,2023-03-07,,2026-01-13,경기도_파주시,centroid_fallback
운정튼튼동물병원,406000001020230002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 목동동 1136,"경기도 파주시 심학산로423번길 7-21, 광성빌딩 (목동동)",10900.0,37.75416,126.76274,031-942-7524,2023-03-13,,2026-01-13,경기도_파주시,centroid_fallback
통일산업동물병원(산업동물에 대한 출장진료를 전문으로 함),406000001020230003,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 적성면 구읍리 162-7,경기도 파주시 적성면 감악산로 1230,10803.0,37.95621615075812,126.92724803281094,,2023-03-24,,2026-01-13,경기도_파주시,ok
서울하이동물의료센터,406000001020230004,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 다율동 1044-8 203호,"경기도 파주시 청암로 75, 상상메디컬프라자 2층 203호 (다율동)",10865.0,37.75416,126.76274,,2023-07-28,,2026-01-13,경기도_파주시,centroid_fallback
반려동물병원,406000001020230005,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 조리읍 봉일천리 181-7,경기도 파주시 조리읍 내산길 9,10938.0,37.74722640000388,126.8056342082701,,2023-08-23,,2026-01-13,경기도_파주시,ok
행복튼튼동물병원,406000001020230006,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 금촌동 777-4 한샘파주키친프라자,"경기도 파주시 중앙로 241, 한샘파주키친프라자 1호 (금촌동)",10923.0,37.75785977026318,126.77856350691408,,2023-12-07,,2026-01-13,경기도_파주시,ok
야당마을동물병원,406000001020230007,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 야당동 192-22,"경기도 파주시 송학1길 88, 1층 (야당동)",10909.0,37.71319416281749,126.76352817611952,031-949-7553,2023-12-22,,2026-01-13,경기도_파주시,ok
해솔동물병원,406000001020240001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 와동동 1411 해솔마을8단지 운정 아이파크 더 테라스,"경기도 파주시 가온로 200, 근린생활시설동 120,121호 (와동동, 해솔마을8단지 운정 아이파크 더 테라스)",10897.0,37.75416,126.76274,031-8088-8119,2024-10-07,,2026-01-13,경기도_파주시,centroid_fallback
특수동물 행동정신병원,406000001020250001,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 조리읍 뇌조리 250,"경기도 파주시 조리읍 뇌조로 123, 2층",10950.0,37.75416,126.76274,,2025-03-24,,2026-01-13,경기도_파주시,centroid_fallback
숲속노을 동물병원,406000001020250002,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 2078,"경기도 파주시 숲속노을로 128, 2층 (동패동)",10956.0,37.75416,126.76274,031-946-7582,2025-04-15,,2026-01-13,경기도_파주시,centroid_fallback
24시 마이동물의료센터,406000001020250003,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 동패동 1661,"경기도 파주시 청석로 122, 3층 313~320호 (동패동)",10956.0,37.75416,126.76274,031-945-5000,2025-04-18,,2026-01-13,경기도_파주시,centroid_fallback
예든동물의료센터,406000001020250004,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 다율동 1044-1,"경기도 파주시 해올2길 8, 201호 (다율동)",10865.0,37.75416,126.76274,031-934-0484,2025-11-18,,2026-01-13,경기도_파주시,centroid_fallback
마음다해동물병원,406000001020250005,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 와동동 1738,"경기도 파주시 가람로 129, 2층 (와동동)",10896.0,37.75416,126.76274,,2025-12-05,,2026-01-13,경기도_파주시,centroid_fallback
웰니스동물메디컬센터,406000001020250006,4060000,영업/정상,정상,경기도,파주시,파주시,경기도 파주시 와동동 1471-2 힐스테이트 더 운정,"경기도 파주시 와석순환로515번길 70, C229호 (와동동, 힐스테이트 더 운정)",10896.0,37.72797951508924,126.76520965929248,031-8035-0848,2025-12-22,,2026-01-13,경기도_파주시,ok
이천동물병원「산업동물 출장진료 전문」,407000001019790001,4070000,영업/정상,정상,경기도,이천시,,,경기도 이천시 어재연로 24-0 (중리동),17374.0,37.25401,127.46763,031-635-2371,1979-10-11,,2025-12-15,경기도_이천시,centroid_fallback
주영동물병원「산업동물 출장진료 전문」,407000001019890001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 장호원읍 장호원리 388,경기도 이천시 장호원읍 서동대로8809번길 22-29,,37.25401,127.46763,,1989-05-09,,2025-12-15,경기도_이천시,centroid_fallback
제일동물병원,407000001019910001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 창전동 151-14,경기도 이천시 영창로 181 (창전동),17365.0,37.2816537960843,127.44274083797544,031-633-9883,1991-03-08,,2025-12-15,경기도_이천시,ok
하나동물병원,407000001019940001,4070000,영업/정상,정상,경기도,이천시,이천시,경기도 이천시 창전동 470-1,경기도 이천시 중리천로 99 (창전동),17370.0,37.27816126072089,127.4480662848772,,1994-05-06,,2025-12-15,경기도_이천시,ok
24시마음든든동물병원,383000001020170002,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 만안구 석수동 168-27,"경기도 안양시 만안구 경수대로 1234, 3층 301호 (석수동, 관악센터)",13913.0,37.39272,126.9543,031-474-2475,2017-08-01,,2025-12-15,경기도_안양시,centroid_fallback
24시비타민동물메디컬센터,383000001020170003,3830000,영업/정상,정상,경기도,안양시,안양시,"경기도 안양시 동안구 비산동 1052-3 1,2층","경기도 안양시 동안구 관악대로 267, 1,2층 (비산동)",13941.0,37.40269101579919,126.95260694673892,031-465-7582,2017-08-03,,2026-03-05,경기도_안양시,ok
JA 임상병리 동물병원,383000001020190001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 만안구 안양동 510-6 지하 1층,"경기도 안양시 만안구 안양로 150, 지층 (안양동)",14034.0,37.39272,126.9543,031-347-0546,2019-03-27,,2025-12-15,경기도_안양시,centroid_fallback
안양본동물의료센터,383000001020200001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 관양동 900-9,경기도 안양시 동안구 시민대로 370 (관양동),14058.0,37.39564946348575,126.9715834187366,031-396-8275,2020-02-12,,2025-12-15,경기도_안양시,ok
연합에이엠씨,383000001020200002,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 평촌동 897 평촌칼라힐주차빌딩,"경기도 안양시 동안구 시민대로 312, 평촌칼라힐주차빌딩 2층 234~237호 (평촌동)",14065.0,37.39272,126.9543,031-422-7579,2020-03-03,,2026-01-14,경기도_안양시,centroid_fallback
퍼스트동물병원,383000001020210001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 호계동 943-16 영신빌딩 202호,"경기도 안양시 동안구 경수대로 597, 영신빌딩 2층 202호 (호계동)",14114.0,37.375758363151135,126.95594008697768,031-360-0818,2021-04-13,,2025-12-15,경기도_안양시,ok
동물병원 오월의산책,383000001020220001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 호계동 949-3 현대제우스타워 201호,"경기도 안양시 동안구 경수대로 563, 현대제우스타워 201호 (호계동)",14116.0,37.37301121580676,126.95711809417053,031-452-0119,2022-06-17,,2025-12-15,경기도_안양시,ok
안양동물병원,383000001020230001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 만안구 안양동 695-94,경기도 안양시 만안구 안양로 347 (안양동),14006.0,37.39272,126.9543,031-466-0075,2023-07-24,,2025-12-15,경기도_안양시,centroid_fallback
안양김준동물병원,383000001020230002,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 만안구 안양동 433-1 안양 KCC 스위첸,"경기도 안양시 만안구 안양로 180, 204호 (안양동, 안양 KCC 스위첸)",14033.0,37.39272,126.9543,031-447-1175,2023-08-31,,2025-12-15,경기도_안양시,centroid_fallback
푸른힐동물병원,383000001020240001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 평촌동 68-14 201호,"경기도 안양시 동안구 흥안대로456번길 24, 201호 (평촌동)",14062.0,37.394127713961296,126.97702542214,031-425-7579,2024-02-23,,2025-12-15,경기도_안양시,ok
돌봄동물병원,383000001020240002,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 관양동 1591-12 평촌자이엘라,"경기도 안양시 동안구 관평로 183, 평촌자이엘라 107,108호 (관양동)",14067.0,37.39311211035599,126.95955532786697,031-687-8749,2024-05-03,,2025-12-15,경기도_안양시,ok
두카메디컬센터,383000001020240003,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 관양동 1802 평촌 오비즈타워 217호,"경기도 안양시 동안구 벌말로 126, 평촌 오비즈타워 2층 217호 (관양동)",14057.0,37.39272,126.9543,031-422-7534,2024-07-15,,2025-12-15,경기도_안양시,centroid_fallback
나은동물병원,383000001020240004,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 호계동 927-9,"경기도 안양시 동안구 귀인로 108, 206호,207호 (호계동)",14081.0,37.38205503291297,126.95182123213128,031-360-0750,2024-08-14,,2025-12-15,경기도_안양시,ok
24시 이오동물병원,383000001020250001,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 비산동 424-165,"경기도 안양시 동안구 관악대로 177, 2층 (비산동)",13920.0,37.39272,126.9543,031-360-2575,2025-03-24,,2025-12-15,경기도_안양시,centroid_fallback
바로외과동물병원,383000001020250002,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 호계동 923,"경기도 안양시 동안구 경수대로 707, 1층 101호 일부, 102호 (호계동)",14078.0,37.39272,126.9543,031-360-7597,2025-05-29,,2025-12-15,경기도_안양시,centroid_fallback
소중한 동물병원,383000001020250003,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 만안구 안양동 164-1 안양역푸르지오더샵 근린생활시설-2,"경기도 안양시 만안구 관악대로 55, 안양역푸르지오더샵 근린생활시설-2 2층 203호 (안양동)",13995.0,37.39272,126.9543,031-360-5000,2025-07-18,,2025-12-15,경기도_안양시,centroid_fallback
메이드 동물의료센터,383000001020250004,3830000,영업/정상,정상,경기도,안양시,안양시,경기도 안양시 동안구 비산동 405-10 두성프라자,"경기도 안양시 동안구 관악대로 157, 두성프라자 1층 105호, 106호 (비산동)",13926.0,37.39272,126.9543,031-387-1190,2025-08-12,,2025-12-15,경기도_안양시,centroid_fallback
샐리동물병원,386000001019960002,3860000,영업/정상,정상,경기도,부천시,부천시,경기도 부천시 소사구 송내동 578-4,경기도 부천시 소사구 경인로138번길 9 (송내동),14725.0,37.48373571037006,126.7713603671644,,1996-08-16,,2025-12-15,경기도_부천시,ok
서울대공원 동물병원,397000001020100002,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 막계동 159-1 서울대공원,"경기도 과천시 대공원광장로 102, 서울대공원 (막계동)",13829.0,37.4359628078334,127.0142280034826,02-500-7770,2010-03-16,,2025-12-15,경기도_과천시,ok
슈르+ 동물병원,397000001020110001,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 별양동 91 3동,"경기도 과천시 별양상가2로 35, 3동 2층 218,219,220호 (별양동)",13838.0,37.42815,126.99351,,2011-07-19,,2025-12-15,경기도_과천시,centroid_fallback
꾸러기동물병원,397000001020160001,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 별양동 1-18,"경기도 과천시 별양상가2로 20, 124호 (별양동, 새서울쇼핑)",13837.0,37.4268273329841,126.99255892537292,02-502-7509,2016-01-04,,2025-12-15,경기도_과천시,ok
구자동동물병원,397000001020180001,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 별양동 1-7 백두빌딩,"경기도 과천시 별양상가1로 38, 백두빌딩 1층 110호 (별양동)",13837.0,37.42816504342488,126.99355339047274,02-504-7588,2018-07-24,,2025-12-15,경기도_과천시,ok
명성동물병원,397000001020200001,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 주암동 439 GT Motors,"경기도 과천시 삼부골로 26, GT Motors 1층 (주암동)",13820.0,37.42815,126.99351,,2020-10-07,,2025-12-15,경기도_과천시,centroid_fallback
삼포동물병원,397000001020200002,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 주암동 685 한국마사회,"경기도 과천시 경마공원대로 107, 한국마사회 (주암동)",13822.0,37.42815,126.99351,02-509-1944,2020-10-16,,2025-12-15,경기도_과천시,centroid_fallback
봄앤동물병원,397000001020210001,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 부림동 49 과천센트럴파크푸르지오써밋 상가동 205호,"경기도 과천시 별양로 164, 상가동 2층 205호 (부림동, 과천센트럴파크푸르지오써밋)",13832.0,37.42815,126.99351,02-2038-7718,2021-02-04,,2025-12-15,경기도_과천시,centroid_fallback
과천우주동물병원,397000001020220001,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 원문동 10 과천위버필드근린생활시설 1동 101호,경기도 과천시 별양로 39(원문동),13839.0,37.42815,126.99351,02-6949-0883,2022-02-23,,2025-12-15,경기도_과천시,centroid_fallback
여기로양한방동물병원,397000001020240001,3970000,영업/정상,정상,경기도,과천시,과천시,"경기도 과천시 갈현동 79-1 과천 테라스 원 308,309,310호","경기도 과천시 과천대로2길 6, 과천 테라스 원 308,309,310호 (갈현동)",13824.0,37.40808336762499,126.97966821328704,02-2088-3388,2024-10-27,,2025-12-15,경기도_과천시,ok
ABC 동물의료센터,397000001020240002,3970000,영업/정상,정상,경기도,과천시,과천시,경기도 과천시 별양동 1-22 e편한세상 시티 과천 112호,"경기도 과천시 별양상가3로 14, e편한세상 시티 과천 1층 112, 113, 114호 (별양동)",13837.0,37.42580948867339,126.99129053731242,02-2138-0575,2024-11-08,,2025-12-15,경기도_과천시,ok
시티종합동물병원,398000001019970001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 교문동 764-10,경기도 구리시 이문안로 15 (교문동),,37.59210748501561,127.1329891059571,031-555-7588,1997-02-03,,2025-12-15,경기도_구리시,ok
건국동물병원,398000001019990001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 교문동 765 대명상가 107호,경기도 구리시 이문안로 27 (교문동),11936.0,37.60325,127.13661,,1999-05-25,,2025-12-15,경기도_구리시,centroid_fallback
아마존동물병원,398000001020000001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 교문동 270-2,경기도 구리시 경춘로 128 (교문동),11952.0,37.60062180167116,127.1295696542841,031-564-0075,2000-09-23,,2025-12-15,경기도_구리시,ok
토평동물병원,398000001020020001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 수택동 874-3,"경기도 구리시 장자대로 80, 2층 (수택동)",11948.0,37.58729497758673,127.13940276122538,031-566-5800,2002-05-28,,2025-12-15,경기도_구리시,ok
래플즈 동물병원,398000001020050002,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 인창동 408-28,경기도 구리시 동구릉로 120 (인창동),11918.0,37.60982762658382,127.13697038528396,031-563-7582,2005-05-30,,2025-12-15,경기도_구리시,ok
가람동물병원,398000001020060001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 인창동 346-40,경기도 구리시 건원대로 41 (인창동),,37.604736449010765,127.13968608959324,031-558-7582,2006-06-23,,2025-12-15,경기도_구리시,ok
내친구동물병원,398000001020090002,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 수택동 660-7,경기도 구리시 이문안로 105 (수택동),,37.59183843286443,127.14323833834212,031-568-0075,2009-12-21,,2025-12-15,경기도_구리시,ok
오블리 동물병원,398000001020110001,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 토평동 965 우신빌딩 1층,"경기도 구리시 이문안로 138 (토평동,우신빌딩 1층)",,37.60325,127.13661,031-568-8275,2011-01-24,,2025-12-15,경기도_구리시,centroid_fallback
구리동물병원,398000001020110002,3980000,영업/정상,정상,경기도,구리시,구리시,경기도 구리시 수택동 424-28 현주Ifriend빌딩,"경기도 구리시 검배로 36, 현주Ifriend빌딩 101호 (수택동)",11928.0,37.59795685396156,127.14308928457189,031-557-9009,2011-01-27,,2025-12-15,경기도_구리시,ok
