CareRegNo,CareNm,OrgNm,DivisionNm,SaveTrgtAnimal,CareTel,DataStdDt,DsignationDate,CareAddr,JibunAddr,lat,lon,WeekOprStime,WeekOprEtime,WeekCellStime,WeekCellEtime,WeekendOprStime,WeekendOprEtime,WeekendCellStime,WeekendCellEtime,CloseDay,VetPersonCnt,SpecsPersonCnt,MedicalCnt,BreedCnt,QuarantineCnt,FeedCnt,TransCarCnt,Sido,Sigungu,region_key,coord_status
345471201800002,전북말산업복합센터,전북특별자치도 김제시,법인,개+고양이,063-547-3549,2026-01-02,2021-01-01,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터, 전북말산업복합센터,35.823616,126.99472,10:00,18:00,,,,,,,토요일+일요일,2,3,,,,,,전라북도,김제시,전라북도_김제시,ok
347516202000001,점곡동물보호센터,경상북도 청송군,법인,개,054-870-6281,2025-09-29,2020-09-15,경상북도 청송군 현동면 청송로 3128-141  ,경상북도 청송군 현동면 도평리 149 ,36.30375,129.05507,09:00,18:00,,,,,,,토요일+일요일,1,1,1.0,1.0,1.0,1.0,1.0,경상북도,청송군,경상북도_청송군,ok
341386201800004,정샘동물병원,경기도 부천시,동물병원,개+고양이+등,032-323-4999,2025-01-10,2021-01-01,"경기도 부천시 원미구 중동로 244 (중동, 상록센트럴타워) 109,110호","경기도 부천시 중동 1152 상록센트럴타워 109,110호",37.501526,126.769035,10:00,20:00,,,,,,,일요일,1,1,,,,,,경기도,부천시,경기도_부천시,ok
342429201400001,정선가축병원,강원특별자치도 정선군,동물병원,개+고양이,033-563-0198,2024-12-03,2013-05-27,강원도 정선군 정선읍 정선로 1321 (정선읍) , ,37.37939,128.66069,09:00,18:30,,,,,,,토요일+일요일,1,4,,,,,,,정선군,_정선군,ok
345469202000001,정읍시 동물보호소,전북특별자치도 정읍시,법인,개+고양이+기타,063-535-6295,2024-12-31,2020-08-01,전북특별자치도 정읍시 2산단5길 37-1 (하북동) , ,35.591347,126.873535,09:00,18:00,,,,,,,토요일+일요일,0,4,,,,,,전북특별자치도,정읍시,전북특별자치도_정읍시,ok
331372202000001,정철동물병원,울산광역시 북구,동물병원,개+고양이,052-287-0348,2025-01-02,2020-01-01,울산광역시 북구 진장17길 11 (진장동) 정철동물병원,울산광역시 북구 진장동 727-4 정철동물병원,35.562035,129.3553,00:00,24:00,,,,,,,0,2,2,,,,,,울산광역시,북구,울산광역시_북구,ok
350651202500001,제2동물보호센터,제주특별자치도 제주시,법인,개+고양이,064-710-4806,2025-11-25,2025-11-25,제주특별자치도 제주시 애월읍 어림비로 616-107  ,제주특별자치도 제주시 애월읍 어음리 산94-1 ,33.382755,126.34918,09:00,18:00,,,,,,,일요일,1,4,,,,,,제주특별자치도,제주시,제주특별자치도_제주시,ok
327346201500009,제니스동물병원,대구광역시 수성구,동물병원,개+고양이+기타,053-756-8293,2025-01-03,2017-01-01,대구광역시 수성구 달구벌대로 2475 (범어동) , ,35.859123,128.6334,10:00,18:00,,,,,,,일요일,1,2,,,,,,대구광역시,수성구,대구광역시_수성구,ok
350650201200001,제주 동물보호센터,제주특별자치도,법인,개+고양이,064-710-4065,2025-09-29,2011-05-16,제주특별자치도 제주시 첨단동길 184-14 (용강동) , ,33.455498,126.58915,09:00,18:00,14:00,16:00,09:00,13:00,11:00,13:00,일요일,4,11,1.0,,,1.0,0.0,제주특별자치도,제주시,제주특별자치도_제주시,ok
350652200900001,제주동물보호센터,제주특별자치도 서귀포시,법인,개+고양이,064-710-4067,2024-10-02,2011-05-16,제주특별자치도 제주시 첨단동길 184-14 (용강동) , ,33.455498,126.58915,09:00,18:00,,,,,,,일요일,4,11,1.0,,,1.0,,제주특별자치도,제주시,제주특별자치도_제주시,ok
350651201100001,제주동물보호센터,제주특별자치도 제주시,법인,개+고양이,064-710-4067,2023-09-26,2011-05-16,제주특별자치도 제주시 첨단동길 184-14 (용강동) , ,33.455498,126.58915,09:00,18:00,,,,,,,일요일,4,11,,,,,,제주특별자치도,제주시,제주특별자치도_제주시,ok
350651202300001,제주애니시스(주),제주특별자치도 제주시,법인,개+고양이+기타,,2026-03-06,2023-01-01,제주특별자치도 제주시 아봉로 503-1 (용강동) ,제주특별자치도 제주시 용강동 1353-5 ,33.474583,126.58313,00:00,24:00,,,,,,,0,0,11,,,,,,제주특별자치도,제주시,제주특별자치도_제주시,ok
343440201500002,제천시 동물보호센터,충청북도 제천시,단체,개+고양이+기타,043-647-0059,2025-12-31,2020-01-01,충청북도 제천시 금성면 적성로8길 51 (금성면) ,충청북도 제천시 금성면 동막리 994-2 ,37.084564,128.21506,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,0,0,0,1.0,40.0,3.0,1.0,1.0,충청북도,제천시,충청북도_제천시,ok
311303202500004,조은동물병원,서울특별시 성동구,동물병원,개+고양이,02-2297-0075,2025-03-31,2025-03-05,서울특별시 성동구 왕십리로 381 (하왕십리동) ,서울특별시 성동구 하왕십리동 892-4 ,37.564587,127.02786,10:00,20:00,,,,,,,0,2,2,,,,,,서울특별시,성동구,서울특별시_성동구,ok
328354202000001,조재진동물병원,인천광역시 부평구,동물병원,개+고양이+기타동물,032-518-3800,2026-02-03,2026-02-03,인천광역시 부평구 원적로 419 (산곡동) ,인천광역시 부평구 산곡동 411-23 ,37.504032,126.71177,10:30,19:00,,,,,,,토요일+공휴일,1,2,,,,,,인천광역시,부평구,인천광역시_부평구,ok
347512201700001,종합축산,경상북도 문경시,개인,개+고양이+기타,054-552-2233,2025-05-08,2023-04-26,경상북도 문경시 중앙로 170 (흥덕동) 종합축산, 종합축산,36.59969,128.20251,09:00,22:00,09:00,19:00,09:00,22:00,10:00,14:00,일요일,1,1,1.0,1.0,1.0,1.0,1.0,경상북도,문경시,경상북도_문경시,ok
344558202400001,주동물병원,충청남도 계룡시,동물병원,개,042-840-2653,2025-12-31,2024-02-01,충청남도 계룡시 계룡대로 245 (금암동) 1층,충청남도 계룡시 금암동 72-4 반석빌딩 1층,36.268574,127.25945,10:00,18:00,10:00,18:00,,,,,토요일+일요일+공휴일,1,1,1.0,2.0,1.0,1.0,,충청남도,계룡시,충청남도_계룡시,ok
331370202000001,주동물병원,울산광역시 남구,동물병원,개+고양이,052-268-8275,2026-01-12,2020-01-09,울산광역시 남구 돋질로 385-1 (삼산동) ,울산광역시 남구 삼산동 180-33 ,35.543655,129.34712,10:00,17:00,,,,,,,토요일+일요일,2,2,,,,,,울산광역시,남구,울산광역시_남구,ok
343445202200001,증평 가정견 훈련소,충청북도 진천군,개인,개+고양이,,2026-01-09,2022-07-01,충청북도 증평군 도안면 입장길 239  ,충청북도 증평군 도안면 송정리 12-3 ,36.846962,127.60822,00:00,24:00,,,,,,,연중무휴,0,2,,,,,2.0,충청북도,증평군,충청북도_증평군,ok
346500202400002,진도군임시보호소,전라남도 진도군,법인,개,061-540-6338,2025-01-19,2016-06-01,전라남도 진도군 진도읍 성죽골길 30  ,전라남도 진도군 진도읍 동외리 268-14 ,34.48236,126.27857,09:00,18:00,,,,,,,토요일+일요일+공휴일,1,1,,,,,,전라남도,진도군,전라남도_진도군,ok
345473202300001,진안군유기동물보호소,전북특별자치도 진안군,법인,개+고양이,063-430-8175,2025-12-31,2023-01-01,전북특별자치도 진안군 진안읍 예리길 36  .,전북특별자치도 진안군 진안읍 물곡리 1241 .,35.780716,127.46495,09:00,18:00,,,,,,,토요일+일요일,2,2,,,,,,전북특별자치도,진안군,전북특별자치도_진안군,ok
348531201000001,진주시동물보호센터,경상남도 진주시,법인,개,055-749-6134,2024-11-27,2005-12-01,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ", ,35.226696,128.12158,09:00,18:00,09:00,17:00,09:00,18:00,09:00,17:00,공휴일,0,3,,1.0,1.0,1.0,1.0,경상남도,진주시,경상남도_진주시,ok
348532200900001,진해유기동물보호소,경상남도 창원시 진해구,법인,개,055-225-5701,2022-01-14,2010-11-01,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 성내동 205 도시농업과 부지 내,35.114,128.75427,08:00,17:00,15:00,16:00,08:00,17:00,:,:,0,0,4,,,,,1.0,경상남도,창원시,경상남도_창원시,ok
348541201300001,창녕 유기동물보호소,경상남도 창녕군,개인,개+고양이,,2026-03-04,2019-01-02,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군 고암면 억만리 870 고암면 억만리 28,35.574085,128.50745,09:00,18:00,09:00,18:00,,,,,토요일+일요일,1,1,1.0,1.0,1.0,1.0,1.0,경상남도,창녕군,경상남도_창녕군,ok
348527200900001,창원동물보호센터,경상남도 창원시 의창성산구,법인,개,055-225-5701,2025-06-11,2013-10-10,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,경상남도 창원시 성산구 상복동 564-1 펫빌리지 창원동물보호센터,35.239025,128.6466,08:00,17:00,13:30,15:30,08:00,17:00,13:30,15:30,0,1,16,,,,,0.0,경상남도,창원시,경상남도_창원시,ok
344449202100001,천안시 동물보호센터,충청남도 천안시,단체,개+고양이+기타,,2024-12-12,2024-01-01,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)","충청남도 천안시 동남구 목천읍 응원리 273-12 문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",36.772705,127.180046,09:00,18:00,09:00,18:00,00:00,00:00,00:00,00:00,토요일+일요일+공휴일,1,6,1.0,15.0,1.0,1.0,1.0,충청남도,천안시,충청남도_천안시,ok
342430201900001,철원군,강원특별자치도 철원군,법인,개,033-450-5394,2025-01-20,2019-01-01,강원도 철원군 동송읍 장흥로 311  ,강원도 철원군 동송읍 장흥리 759 철원군농업기술센타 ,38.203907,127.25076,09:00,18:00,,,,,,,토요일+일요일,0,1,,,,,1.0,,철원군,_철원군,ok
347519202100001,청도군동물보호센터,경상북도 청도군,법인,개,054-371-9267,2024-12-30,2021-05-01,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,경상북도 청도군 청도읍 원정리 산5-11 동물보호센터,35.649292,128.73438,09:00,18:00,,,,,,,토요일+일요일,0,1,,,,,,경상북도,청도군,경상북도_청도군,ok
344459202000001,청양보호소,충청남도 청양군,동물병원,개+고양이,041-940-2974,2026-01-06,2020-01-01,충청남도 청양군 대치면 청산로 446-17 (대치면) ,충청남도 청양군 대치면 수석리 341-1 ,36.47119,126.8314,09:00,18:00,,,,,,,토요일+일요일,1,1,1.0,1.0,10.0,1.0,1.0,충청남도,청양군,충청남도_청양군,ok
345470200900001,청원동물병원,전북특별자치도 남원시,동물병원,개+고양이,063-633-3533,2026-01-21,2020-01-01,전북특별자치도 남원시 죽항동 278번지, 278번지,35.407608,127.38455,09:00,19:00,10:00,17:00,09:00,18:00,10:00,17:00,일요일,1,1,1.0,1.0,1.0,1.0,1.0,전북특별자치도,남원시,전북특별자치도_남원시,ok
326337201300001,청조동물병원,부산광역시 연제구,동물병원,개+고양이+기타,051-503-0688,2025-12-31,2023-12-21,부산광역시 연제구 온천천남로 4 (연산동) , ,35.19296,129.09128,09:00,18:00,09:00,18:00,,,,,토요일+일요일,1,2,1.0,1.0,1.0,1.0,1.0,부산광역시,연제구,부산광역시_연제구,ok
331373201600002,초록동물병원,울산광역시 울주군,동물병원,개+고양이,052-262-6114,2026-01-02,2016-01-01,울산광역시 울주군 삼남읍 상평강변길 3  ,울산광역시 울주군 삼남읍 교동리 1499-264 ,35.56294,129.12163,09:00,18:00,09:00,18:00,09:00,12:00,09:00,12:00,공휴일,1,3,1.0,1.0,1.0,1.0,0.0,울산광역시,울주군,울산광역시_울주군,ok
344462200900001,최동물병원,충청남도 태안군,동물병원,개,041-672-0346,2026-01-05,2013-01-01,충청남도 태안군 태안읍 남문리 504-6, 504-6,36.753563,126.292114,09:00,19:00,10:00,17:00,09:00,14:00,10:00,12:00,일요일,1,1,,,,,,충청남도,태안군,충청남도_태안군,ok
343444200900002,최종주동물병원,충청북도 영동군,동물병원,개+고양이+기타,043-744-4209,2026-01-06,2017-01-01,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ", ,36.172623,127.78233,09:00,18:00,10:00,17:00,,,,,토요일+일요일,1,1,1.0,1.0,1.0,1.0,1.0,충청북도,영동군,충청북도_영동군,ok
330368202600001,추영재동물병원,대전광역시 대덕구,동물병원,고양이,042-628-7588,2026-03-06,2026-03-02,대전광역시 대덕구 한밭대로 1027 (오정동) 추영재동물병원,대전광역시 대덕구 오정동 62-1 추영재동물병원,36.358803,127.41269,09:30,19:00,,,09:30,18:00,,,일요일,3,0,,,,,,대전광역시,대덕구,대전광역시_대덕구,ok
342418201300001,춘천시 동물보호센터,강원특별자치도 춘천시,법인,개+고양이+기타,033-245-5351,2025-12-31,2013-01-14,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장, (전)102보충대 주차장,37.92321,127.73448,09:00,18:00,09:00,18:00,,,,,토요일+일요일+공휴일,0,4,2.0,2.0,1.0,1.0,1.0,,춘천시,_춘천시,ok
343439201700001,충주시동물보호센터,충청북도 충주시,법인,개,043-851-3168,2024-12-11,2018-07-02,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) , ,37.00836,127.849754,09:00,17:00,11:00,17:00,09:00,17:00,11:00,17:00,토요일+일요일,2,4,,,,,,충청북도,충주시,충청북도_충주시,ok
347522201400001,칠곡유기동물보호센터,경상북도 칠곡군,단체,개+고양이,054-973-5710,2025-01-17,2018-04-24,경상북도 칠곡군 석적읍 포망로 341 (석적읍) , ,36.040894,128.44196,09:00,18:00,09:00,18:00,09:00,18:00,,18:00,토요일+일요일,0,1,,1.0,1.0,1.0,1.0,경상북도,칠곡군,경상북도_칠곡군,ok
331372202000002,쿨펫 홈플러스 북구점,울산광역시 북구,동물병원,개+고양이,052-286-3567,2025-01-02,2020-01-01,"울산광역시 북구 신답로 26 (상안동, 홈플러스) 쿨펫동물병원 홈플러스 북구점",울산광역시 북구 상안동 322-9 쿨펫동물병원 홈플러스 북구점,35.630043,129.34488,10:00,24:00,,,,,,,0,1,1,,,,,,울산광역시,북구,울산광역시_북구,ok
331372200900003,쿨펫동물병원,울산광역시 북구,동물병원,개+고양이,052-288-7572,2025-01-02,2020-01-01,"울산광역시 북구 진장유통로 64 (진장동, 롯데마트) 4층 쿨펫동물병원", 4층 쿨펫동물병원,35.576,129.35902,10:00,23:00,10:00,23:00,:,:,:,:,0,2,2,,,,,0.0,울산광역시,북구,울산광역시_북구,ok
348548201700001,태민동물보호센터,경상남도 합천군,동물병원,개+고양이,,2025-03-03,2023-03-01,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원", 태민동물병원,35.568718,128.15666,09:00,18:00,09:00,18:00,,,,,토요일+일요일,1,1,1.0,1.0,10.0,1.0,1.0,경상남도,합천군,경상남도_합천군,ok
342422200900001,태백시유기동물보호소,강원특별자치도 태백시,개인,개,,2024-07-05,2013-04-01,강원도 태백시 문의재로 5 (통동) , ,37.17289,129.04079,09:00,18:00,10:00,18:00,,,,,토요일+일요일+공휴일,0,1,0.0,,,,1.0,,태백시,_태백시,ok
344462202400001,태안 동물보호소,충청남도 태안군,법인,개,041-670-2827,2025-02-26,2024-01-01,충청남도 태안군 남면 몽대로 249  ,충청남도 태안군 남면 몽산리 1076-3 ,36.6902,126.265,09:00,18:00,,,,,,,일요일,0,1,,,,,,충청남도,태안군,충청남도_태안군,ok
348533202100001,통영시동물보호센터,경상남도 통영시,법인,개+고양이,055-650-6291,2025-10-01,2021-07-30,경상남도 통영시 광도면 전두1길 9-8  ,경상남도 통영시 광도면 노산리 251-34 ,34.904404,128.40443,09:00,18:00,,,,,,,토요일+일요일,1,4,1.0,24.0,1.0,1.0,,경상남도,통영시,경상남도_통영시,ok
330366202500002,퍼피동물병원,대전광역시 서구,동물병원,개+고양이,042-533-7533,2025-10-31,2025-10-31,대전광역시 서구 갈마로 234 (내동) ,대전광역시 서구 내동 31-10 ,36.334663,127.38013,10:00,17:30,,,,,,,토요일+일요일,1,0,,,,,,대전광역시,서구,대전광역시_서구,ok
327346201900001,펫동물병원,대구광역시 수성구,동물병원,개+고양이+기타,053-474-9820,2025-01-03,2017-01-01,대구광역시 수성구 달구벌대로 3144 (노변동) 펫동물병원, 펫동물병원,35.84144,128.70085,10:00,19:00,,,,,,,목요일,1,2,,,,,,대구광역시,수성구,대구광역시_수성구,ok
341378201300002,펫앤쉘터동물병원,경기도 성남시,동물병원,개+고양이+유기유실동물,031-714-8392,2026-01-05,2017-01-01,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ", ,37.3671,127.12769,10:00,18:00,,,,,,,공휴일,1,6,,,,,,경기도,성남시,경기도_성남시,ok
311302201000012,펫토이동물병원,서울특별시 용산구,동물병원,개+고양이,02-795-2184,2024-11-29,2021-01-01,서울특별시 용산구 한남동 653-26, 653-26,37.533978,127.00258,11:00,19:00,,,,,,,일요일,1,1,,,,,,서울특별시,용산구,서울특별시_용산구,ok
342428200900001,평창군유기동물보호소,강원특별자치도 평창군,개인,개,,2024-12-30,2017-01-02,강원도 평창군 진부면 청송로 61 , ,37.63677,128.55336,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,일요일,0,1,,,,,,,평창군,_평창군,ok
341391202500001,평택시동물보호센터,경기도 평택시,법인,개+고양이+기타동물,031-8024-8081,2025-09-26,2025-08-07,경기도 평택시 청북읍 청북로 497  ,경기도 평택시 청북읍 율북리 43-13 ,37.071445,126.97374,09:00,18:00,,,,,,,일요일+월요일,1,8,,,,,1.0,경기도,평택시,경기도_평택시,ok
345464200900001,프렌즈동물병원,전북특별자치도 전주시,동물병원,개+고양이+기타,063-227-4975,2026-01-13,2023-01-01,전라북도 전주시 완산구 삼천동1가 592-1, 592-1,35.79633,127.12237,09:30,19:00,,,,,,,일요일+공휴일,2,1,,,,,1.0,전라북도,전주시,전라북도_전주시,ok
345470201300002,하나동물병원,전북특별자치도 남원시,동물병원,개+고양이,063-634-7582,2026-01-21,2020-01-01,전북특별자치도 남원시 왕정동 67 , ,35.406647,127.375534,09:00,19:00,10:00,18:00,09:00,18:00,10:00,17:00,일요일,1,1,,,,,1.0,전북특별자치도,남원시,전북특별자치도_남원시,ok
348544201100001,하동군유기동물보호소,경상남도 하동군,법인,개+고양이+기타,055-880-2677,2025-09-30,2009-09-01,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군 적량면 동산리 1830 유기동물보호소,35.078846,127.76912,09:00,18:00,09:00,17:00,09:00,18:00,09:00,17:00,일요일+공휴일,1,4,1.0,1.0,1.0,1.0,1.0,경상남도,하동군,경상남도_하동군,ok
346496201800001,학교임시동물보호센터,전라남도 함평군,개인,개,,2025-12-31,2019-01-01,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 , 월산리 806-1 ,35.04549,126.538994,09:00,18:00,,,,,,,토요일+일요일,0,2,,,,,,전라남도,함평군,전라남도_함평군,ok
311300201300001,한국동물구조관리협회,서울특별시 종로구,단체,개+고양이+기타,031-867-9119,2026-02-27,2020-02-27,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 상수리 410-1 ,37.870483,126.98364,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311307200900001,한국동물구조관리협회,서울특별시 성북구,법인,개+고양이+기타,031-867-9119,2026-01-23,2026-01-01,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 상수리 410-1 ,37.869892,126.983116,09:00,18:00,09:00,16:00,09:00,18:00,09:00,16:00,공휴일,1,9,1.0,6.0,1.0,1.0,5.0,경기도,양주시,경기도_양주시,ok
311321201400004,한국동물구조관리협회,서울특별시 서초구,법인,개+고양이+기타,031-867-9119,2026-03-03,2026-03-01,경기도 양주시 남면 감악산로 63-37  한국동물구조관리협회,경기도 양주시 남면 상수리 410-1 한국동물구조관리협회,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311316201100001,한국동물구조관리협회,서울특별시 구로구,법인,개+고양이+기타,031-867-9119,2026-03-04,2020-02-29,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 상수리 410-1 ,37.870117,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311311201100001,한국동물구조관리협회,서울특별시 은평구,법인,개+고양이+기타,031-867-9119,2026-03-06,2026-03-01,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 상수리 536-11 ,37.870117,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,공휴일+일요일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311305201300001,한국동물구조관리협회,서울특별시 동대문구,법인,개+고양이+기타,031-867-9119,2026-01-09,2020-03-01,경기도 양주시 남면 감악산로 63-37 , ,37.869892,126.983116,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311312201100001,한국동물구조관리협회,서울특별시 서대문구,법인,개+고양이+기타,031-867-9119,2025-12-31,2025-12-08,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 상수리 410-1 ,37.8701,126.98354,09:00,23:00,,,,,,,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,7.0,경기도,양주시,경기도_양주시,ok
311323201100001,한국동물구조관리협회,서울특별시 송파구,법인,개+고양이+기타,031-867-9119,2024-12-23,2024-01-01,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 상수리 410-1 ,37.870117,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
341398200900001,한국동물구조관리협회,경기도 구리시,법인,개+고양이+기타,031-867-9119,2024-12-31,2022-12-30,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 상수리 410-1 ,37.8701,126.98354,00:00,24:00,,,,,,,연중무휴,1,6,,,,,,경기도,양주시,경기도_양주시,ok
341382200900001,한국동물구조관리협회,경기도 의정부시,법인,개+고양이+원숭이,031-867-9119,2025-01-03,2025-01-01,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 상수리 410-1 ,37.8701,126.98354,09:00,18:00,,,,,,,토요일+일요일,1,21,,,,,5.0,경기도,양주시,경기도_양주시,ok
311318201200001,한국동물구조관리협회,서울특별시 영등포구,법인,개+고양이+기타,031-867-9119,2025-01-08,2023-06-01,경기도 양주시 남면 감악산로 63-37 , ,37.870117,126.98354,09:00,18:00,,,,,,,토요일+일요일+공휴일,5,10,,,,,,경기도,양주시,경기도_양주시,ok
341409201400001,한국동물구조관리협회,경기도 김포시,법인,개+고양이,031-867-9119,2025-01-14,2014-01-01,경기도 양주시 남면 감악산로 63-37 (남면) , ,37.870663,126.98335,09:00,18:00,,,,,,,일요일+공휴일,1,9,,,,,,경기도,양주시,경기도_양주시,ok
341559200900001,한국동물구조관리협회,경기도 양주시,법인,개+고양이+기타,031-867-9119,2025-02-28,2025-03-01,경기도 양주시 남면 감악산로 63-37 (남면) , ,37.8701,126.98354,09:00,18:00,,,,,,,토요일+일요일+공휴일,1,8,,,,,,경기도,양주시,경기도_양주시,ok
311322200900001,한국동물구조관리협회,서울특별시 강남구,법인,개+고양이+기타,031-867-9119,2025-03-04,2019-03-01,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,경기도 양주시 남면 상수리 410-1 한국동물구조관리협회,37.870117,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
341560201000002,한국동물구조관리협회,경기도 포천시,법인,개+고양이+기타,031-867-9119,2025-09-25,2017-10-23,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 상수리 410-1 ,37.870483,126.98364,09:00,18:00,09:00,16:00,09:00,16:00,,,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,8.0,경기도,양주시,경기도_양주시,ok
311309200900001,한국동물구조관리협회,서울특별시 도봉구,법인,개+고양이+기타,031-867-9119,2025-09-29,2020-01-01,경기도 양주시 남면 상수리 410-1, 상수리 410-1,37.898113,126.97668,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311317201400001,한국동물구조관리협회,서울특별시 금천구,법인,개+고양이+기타,031-867-9119,2025-12-31,2014-01-01,경기도 양주시 남면 감악산로 63-37 (남면) , ,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,10,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311301201000001,한국동물구조관리협회,서울특별시 중구,법인,개+반려묘+다친새끼고양이,031-867-9119,2025-12-31,2025-12-29,경기도 양주시 남면 감악산로 63-37 (남면) , ,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311303200900001,한국동물구조관리협회,서울특별시 성동구,법인,개+고양이+기타,031-867-9119,2025-12-31,2019-12-16,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 상수리 410-1 ,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,10,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311324201200001,한국동물구조관리협회,서울특별시 강동구,법인,개+고양이+기타,031-867-9119,2025-12-31,2023-01-01,경기도 양주시 남면 감악산로 63-37  (사)한국동물구조관리협회,경기도 양주시 남면 상수리 410-1 (사)한국동물구조관리협회,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
311306201300001,한국동물구조관리협회,서울특별시 중랑구,법인,개+고양이+기타,031-867-9119,2026-01-21,2020-01-01,경기도 양주시 남면 감악산로 63-37 , ,37.8701,126.98354,09:00,24:00,09:00,18:00,09:00,24:00,09:00,18:00,일요일,1,8,1.0,6.0,1.0,1.0,6.0,경기도,양주시,경기도_양주시,ok
311304200900003,한국동물구조관리협회,서울특별시 광진구,법인,개+고양이+기타,031-867-9119,2026-01-06,2014-03-01,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 상수리 410-1 ,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
341414201300001,한국동물구조관리협회,경기도 연천군,법인,개+기타,031-867-9119,2026-01-05,2021-01-01,경기도 양주시 남면 감악산로 63-37 , ,37.8701,126.98354,09:00,17:00,,,,,,,일요일,1,8,,,,,,경기도,양주시,경기도_양주시,ok
341392201300001,한국동물구조관리협회,경기도 동두천시,법인,개+고양이+기타,031-867-9119,2026-01-02,2021-01-01,경기도 양주시 남면 감악산로 63-37 , ,37.8701,126.98354,09:00,18:00,,,,,,,토요일+일요일,1,8,1.0,6.0,1.0,1.0,2.0,경기도,양주시,경기도_양주시,ok
