Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
댕댕 하우스,396010004820240011,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 백석동 ****-* *층,"경기도 고양시 일산동구 백석로**번길 **, *층 (백석동)",10446.0,37.64724268595224,126.7882341628532,031-902-1259,2024-09-05,,2026-01-13,경기도_고양시,ok
난다몽 일산애견유치원&호텔,396010004820240012,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 풍동 ****-* ***호,"경기도 고양시 일산동구 애현*길 *, *층 ***호 (풍동)",10311.0,37.674328279184174,126.78939548241246,070-8985-2873,2024-10-16,,2026-01-13,경기도_고양시,ok
마이온펫 (MY OWN PET),396010004820240013,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 중산동 **** ***호,"경기도 고양시 일산동구 고양대로 ***, ***호 (중산동)",10355.0,37.66255,126.80958,,2024-11-21,,2026-01-13,경기도_고양시,centroid_fallback
Petshill (펫츠힐),396010004820240014,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 식사동 ***-* *·*·*동,"경기도 고양시 일산동구 견달산로 ***, *·*·*동 (식사동)",10316.0,37.682213713546105,126.8212489761863,031-968-5665,2024-12-30,,2026-01-13,경기도_고양시,ok
바니버니,396010004820250002,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 성석동 ***-* *층,"경기도 고양시 일산동구 진밭로 *-**, *층 (성석동)",10312.0,37.70038529932072,126.79995323604092,,2025-09-02,,2026-01-13,경기도_고양시,ok
털개,396010004820250003,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 정발산동 ****-* *층,"경기도 고양시 일산동구 일산로***번길 **, *층 (정발산동)",10406.0,37.66795649709128,126.78432489669136,,2025-11-10,,2026-01-13,경기도_고양시,ok
엄마 잘 다녀와,396010004820250004,3940000,,영업/정상 / 정상,경기도,고양시,고양시,"경기도 고양시 일산동구 중산동 ****-* *층, ***호","경기도 고양시 일산동구 중산로***번길 **-*, *층 ***호 (중산동)",10338.0,37.68411861352136,126.77872976545768,,2025-11-24,,2026-01-13,경기도_고양시,ok
제이앤,396010004820260001,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산동구 마두동 *** *층,"경기도 고양시 일산동구 경의로 ***-**, *층 (마두동)",10412.0,37.66255,126.80958,,2026-02-09,,2026-02-10,경기도_고양시,centroid_fallback
원트리,410010004820210001,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 가좌동 ***-*,경기도 고양시 일산서구 덕산로**번길 *** (가좌동),10204.0,37.69869666051445,126.71347225847497,,2021-03-22,,2026-01-13,경기도_고양시,ok
미쁘개,410010004820210009,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 덕이동 **** 하이파크시티일산파밀리에*단지,"경기도 고양시 일산서구 하이파크*로 **, 후문상가동 ***호 (덕이동, 하이파크시티일산파밀리에*단지)",10235.0,37.66255,126.80958,,2021-06-01,,2026-01-13,경기도_고양시,centroid_fallback
시우스쿨링 대화,410010004820220012,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 대화동 ****-* *층,"경기도 고양시 일산서구 일산로***번길 **-**, *층 (대화동)",10383.0,37.67105736070315,126.75168094273928,,2022-03-23,,2026-01-13,경기도_고양시,ok
더 공생,410010004820220013,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 덕이동 ***-** 양우로데오메인타운 *B동 ***호,"경기도 고양시 일산서구 탄중로 ***, 양우로데오메인타운 *B동 ***호 (덕이동)",10233.0,37.69291321828317,126.75733243574476,,2022-06-09,,2026-01-13,경기도_고양시,ok
몽시오,562000004820250006,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 처인구 역북동 *** 역북*단지 우남퍼스트빌,"경기도 용인시 처인구 낙은로 **, 상가동 ***호 (역북동, 역북*단지 우남퍼스트빌)",17045.0,37.28489,127.13928,,2025-06-19,,2026-01-13,경기도_용인시,centroid_fallback
꼬순내 반상희,562000004820250007,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 처인구 남사읍 아곡리 *** 투토빌딩 ***호,"경기도 용인시 처인구 남사읍 한숲로**번길 **, 투토빌딩 ***호",17117.0,37.28489,127.13928,,2025-10-16,,2026-01-13,경기도_용인시,centroid_fallback
하이테일(HighTail)도그아카데미,562000004820250008,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 처인구 모현읍 매산리 ***-*,경기도 용인시 처인구 모현읍 이일로 **,17031.0,37.32886717817394,127.2151371183413,070-4354-7486,2025-11-27,,2026-01-13,경기도_용인시,ok
콩자반 하숙집,562000004820250009,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 처인구 김량장동 ***-*,"경기도 용인시 처인구 금령로**번길 *, *층 (김량장동)",17049.0,37.23446034820012,127.1986345192428,,2025-12-16,,2026-01-13,경기도_용인시,ok
놀러오개 애견연구소,562000004820250010,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 처인구 모현읍 능원리 **-*,"경기도 용인시 처인구 모현읍 오포로 **, *층",16884.0,37.342546219205936,127.1763148466641,,2025-12-30,,2026-01-13,경기도_용인시,ok
BOLD 독트레이닝 센터,562000004820260001,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 처인구 모현읍 일산리 ***-*,경기도 용인시 처인구 모현읍 외개일로**번길 **,17033.0,37.34908294093336,127.23306551642858,,2026-01-12,,2026-01-13,경기도_용인시,ok
멍스라이프,563000004820180013,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 청덕동 ***-*,경기도 용인시 기흥구 구성로***번길 ** (청덕동),16914.0,37.290866979313705,127.14138326795866,,2018-08-23,,2026-01-13,경기도_용인시,ok
펫파크 동백점,563000004820180014,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 ***-*,"경기도 용인시 기흥구 동백중앙로 ***, ***호 (중동)",17006.0,37.27308367176377,127.15050811839448,031-275-8833,2018-09-10,,2026-01-13,경기도_용인시,ok
산책길에,563000004820180017,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 서천동 ***-*,경기도 용인시 기흥구 서천동로**번길 *-** (서천동),17106.0,37.23675433355218,127.0769633387944,,2018-09-12,,2026-01-13,경기도_용인시,ok
함께하는동물병원,563000004820180022,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 마북동 *** 테라스가든 A빌딩,"경기도 용인시 기흥구 마북로 ***, 테라스가든 A빌딩 *층 ***,***호 (마북동)",16911.0,37.28489,127.13928,031-275-6579,2018-09-18,,2026-01-13,경기도_용인시,centroid_fallback
보정동물병원,563000004820180024,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보정동 ****,"경기도 용인시 기흥구 보정로 **, *층 ***호 (보정동)",16903.0,37.28489,127.13928,031-898-3708,2018-09-18,,2026-01-13,경기도_용인시,centroid_fallback
리치펫동물병원,563000004820180026,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 ***-*,"경기도 용인시 기흥구 동백중앙로 ***, ***호 (중동)",17006.0,37.27029722017643,127.15376903939568,031-8005-9725,2018-09-18,,2026-01-13,경기도_용인시,ok
벅스네,563000004820180033,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 동백동 ***-*,"경기도 용인시 기흥구 평촌*로*번길 *-*, ***호 (동백동)",17001.0,37.28445917950535,127.1527906017316,031-274-0704,2018-10-04,,2026-01-13,경기도_용인시,ok
THE힘찬동물병원,563000004820180039,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 중동 ****-*,"경기도 용인시 기흥구 동백죽전대로***번길 **-*, *층 (중동)",16990.0,37.28141903522706,127.14410183187157,031-282-7525,2018-10-11,,2026-01-13,경기도_용인시,ok
보라종합동물병원,563000004820180050,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보라동 ***-*,"경기도 용인시 기흥구 민속촌로 *, B*층 (보라동)",17074.0,37.25498038984181,127.1058129730612,031-893-6119,2018-10-17,,2026-01-13,경기도_용인시,ok
튼튼동물병원,563000004820180056,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 보정동 ****-*,"경기도 용인시 기흥구 죽현로 **, ***호 (보정동)",16898.0,37.31948683828425,127.1138724679796,031-265-7505,2018-10-23,,2026-01-13,경기도_용인시,ok
멍스토리,563000004820180068,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 공세동 ***-*,"경기도 용인시 기흥구 공세로**번길 **, *층 (공세동)",17085.0,37.23232719343561,127.11164426452922,,2018-11-05,,2026-01-20,경기도_용인시,ok
다다쿤(DADACOON),563000004820180070,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 구갈동 ***,"경기도 용인시 기흥구 용구대로****번길 **, ***호 (구갈동)",16971.0,37.28489,127.13928,,2018-11-06,,2026-01-13,경기도_용인시,centroid_fallback
현대동물병원,563000004820180077,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 상갈동 ***-**,경기도 용인시 기흥구 신갈로 ** (상갈동),17067.0,37.268391427303214,127.10567494944542,031-285-6334,2018-11-22,,2026-01-13,경기도_용인시,ok
24시 쓰담쓰담 동물메디컬센터,563000004820190002,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 신갈동 **-*,"경기도 용인시 기흥구 중부대로 ***, *층 (신갈동)",17064.0,37.27123939536955,127.10743028286782,031-548-4480,2019-01-14,,2026-01-13,경기도_용인시,ok
바니이발소,563000004820190006,4050000,,영업/정상 / 정상,경기도,용인시,용인시,경기도 용인시 기흥구 서천동 ***,"경기도 용인시 기흥구 예현로 **, *층 ***호 (서천동)",17103.0,37.28489,127.13928,031-204-1833,2019-03-21,,2026-01-13,경기도_용인시,centroid_fallback
예당 앤 다울,418000004820210016,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 신북읍 산천리 ****-*,강원특별자치도 춘천시 신북읍 신북로 ***,24203.0,37.93919844725796,127.75137581614209,070-7777-3820,2021-10-15,,2026-01-13,강원특별자치도_춘천시,ok
준독라운지,418000004820210021,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 효자동 ***-**,강원특별자치도 춘천시 효자로***번길 **-*(효자동),24330.0,37.87592648448497,127.73651539198406,033-254-0045,2021-12-06,,2026-01-13,강원특별자치도_춘천시,ok
헤이! 멍,418000004820210024,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 퇴계동 ***-**,"강원특별자치도 춘천시 행촌로 **, *층 (퇴계동)",24443.0,37.861475762829954,127.72623403063427,,2021-12-09,,2026-01-13,강원특별자치도_춘천시,ok
몽스파,418000004820220005,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 퇴계동 *** 홈플러스 *층,"강원특별자치도 춘천시 김유정로 ****, 홈플러스 *층 (퇴계동)",24423.0,37.87262,127.73871,,2022-05-09,,2026-01-13,강원특별자치도_춘천시,centroid_fallback
헬로우댕댕유치원,418000004820220006,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 석사동 ***-*** ***호,"강원특별자치도 춘천시 춘천순환로 **, ***호 (석사동)",24395.0,37.85506582133426,127.74858098122732,070-8080-1886,2022-05-10,,2026-01-13,강원특별자치도_춘천시,ok
개편한 스쿨,418000004820220007,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 동내면 신촌리 ***,강원특별자치도 춘천시 동내면 동내로 **,24407.0,37.87262,127.73871,033-263-1473,2022-08-12,,2026-01-13,강원특별자치도_춘천시,centroid_fallback
멍데이,418000004820220011,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 퇴계동 ***-*,강원특별자치도 춘천시 남춘로**번길 **-*(퇴계동),24380.0,37.86117793406503,127.73548634840124,,2022-12-19,,2026-01-13,강원특별자치도_춘천시,ok
멍사무소,418000004820220012,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 동면 장학리 ***-**,강원특별자치도 춘천시 동면 춘천순환로 ***-*,24210.0,37.91614132994735,127.75032493386482,,2022-12-29,,2026-01-13,강원특별자치도_춘천시,ok
냥냥펀치,418100004820230001,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 요선동 **-*,"강원특별자치도 춘천시 서부대성로**번길 **-*, *층 (요선동)",24272.0,37.881859530673246,127.72710535461064,,2023-11-20,,2026-01-13,강원특별자치도_춘천시,ok
다듬,418100004820240002,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 후평동 ***-*,"강원특별자치도 춘천시 춘천로 ***-*, *층 (후평동)",24257.0,37.8797532526137,127.74222344374483,,2024-03-19,,2026-01-13,강원특별자치도_춘천시,ok
멍집사,418100004820240003,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 온의동 *** 춘천 센트럴타워 푸르지오,"강원특별자치도 춘천시 방송길 **, 춘천 센트럴타워 푸르지오 *층 ****호 (온의동, 춘천 센트럴타워 푸르지오)",24363.0,37.87262,127.73871,,2024-06-12,,2026-01-13,강원특별자치도_춘천시,centroid_fallback
헤이댕댕,418100004820240004,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 동면 장학리 ***-**,"강원특별자치도 춘천시 동면 춘천순환로 ***, *~*층",24210.0,37.90070732979778,127.7526590880274,,2024-07-01,,2026-01-13,강원특별자치도_춘천시,ok
쿠키멍스터,418100004820240005,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 운교동 ***-*,"강원특별자치도 춘천시 춘천로***번길 **, *층 (운교동)",24349.0,37.8777628017598,127.73401162887517,,2024-11-25,,2026-01-13,강원특별자치도_춘천시,ok
조이 애견 유치원,418100004820250001,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 석사동 *,강원특별자치도 춘천시 세실로 ***-** (석사동),24315.0,37.87262,127.73871,033-255-1152,2025-05-22,,2026-01-13,강원특별자치도_춘천시,centroid_fallback
도그도그,418100004820250002,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 우두동 ****-*,"강원특별자치도 춘천시 우두*길 ***, HY프라자 *층 (우두동)",24221.0,37.91136344563249,127.73883229666193,033-251-1253,2025-06-05,,2026-01-13,강원특별자치도_춘천시,ok
멍군 동행스쿨,418100004820250003,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 동면 감정리 ***-*,강원특별자치도 춘천시 동면 연산골길 ***,24212.0,37.88997044297718,127.79141842660098,,2025-08-22,,2026-01-13,강원특별자치도_춘천시,ok
조이풀파크,418100004820250004,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 퇴계동 ***-**,강원특별자치도 춘천시 안마산로 *** (퇴계동),24455.0,37.85331191308046,127.7270331851204,,2025-09-16,,2026-01-13,강원특별자치도_춘천시,ok
멍군애견 퇴계점,418100004820250005,4181000,,영업/정상 / 정상,강원특별자치도,춘천시,춘천시,강원특별자치도 춘천시 퇴계동 ***-* 퇴계(*)주공아파트,"강원특별자치도 춘천시 퇴계로 ***, 퇴계(*)주공아파트 상가동 *층 ***호 (퇴계동)",24378.0,37.85794245412373,127.7378359943357,,2025-11-27,,2026-01-13,강원특별자치도_춘천시,ok
강아지꿈,419000004820180006,4191000,,영업/정상 / 정상,강원특별자치도,원주시,원주시,강원특별자치도 원주시 학성동 ****-*,강원특별자치도 원주시 남산로 *** (학성동),26417.0,37.35189018864003,127.94046005414783,033-746-0725,2018-05-24,,2026-01-13,강원특별자치도_원주시,ok
스타애견샵,419000004820180016,4191000,,영업/정상 / 정상,강원특별자치도,원주시,원주시,강원특별자치도 원주시 무실동 ****-*,"강원특별자치도 원주시 만대공원길 *-**, ***호 (무실동)",26383.0,37.33718550514114,127.92886040606696,033-744-0958,2018-08-24,,2026-01-13,강원특별자치도_원주시,ok
퀸펫살롱,419000004820180018,4191000,,영업/정상 / 정상,강원특별자치도,원주시,원주시,강원특별자치도 원주시 단구동 ****-*,강원특별자치도 원주시 늘품로 ** (단구동),26486.0,37.32192785339701,127.94970269631642,033-904-7979,2018-08-24,,2026-01-13,강원특별자치도_원주시,ok
왈왈이 (무실점),419000004820180021,4191000,,영업/정상 / 정상,강원특별자치도,원주시,원주시,강원특별자치도 원주시 무실동 ****-*,강원특별자치도 원주시 무실본동길 ** (무실동),26477.0,37.33668143284324,127.9335810517509,033-732-6433,2018-10-04,,2026-01-13,강원특별자치도_원주시,ok
앙쥬레브 애견호텔&애견유치원 부천점,386000004820210014,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 **** LOTTE백화점,"경기도 부천시 원미구 길주로 ***, LOTTE백화점 **층 (중동)",14548.0,37.49734,126.78377,,2021-03-26,,2026-01-13,경기도_부천시,centroid_fallback
옥길아라동물의료센터,386000004820210021,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 소사구 옥길동 ***-* 지음프라자,"경기도 부천시 소사구 양지로 ***, 지음프라자 (옥길동)",14786.0,37.467262468050514,126.82397796204522,,2021-04-19,,2026-01-13,경기도_부천시,ok
Happy tail,386000004820210036,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 오정구 원종동 ***-*,경기도 부천시 오정구 소사로***번길 **(원종동),14430.0,37.52521385165161,126.80188008447531,,2021-07-30,,2026-01-13,경기도_부천시,ok
미니펫스쿨(Minipet School),386000004820210037,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 춘의동 ***-**,"경기도 부천시 원미구 길주로***번길 **, *층 (춘의동)",14529.0,37.50433002392977,126.78588481547662,,2021-08-17,,2026-01-13,경기도_부천시,ok
키움발자국,386000004820210051,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 심곡동 ***-**,"경기도 부천시 원미구 부흥로 ***, *층 (심곡동)",14630.0,37.49176119161216,126.78244057412904,,2021-11-05,,2026-01-13,경기도_부천시,ok
고양이호텔 윤집사,386000004820220001,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 소사구 괴안동 *-** SUN빌딩,"경기도 부천시 소사구 경인옛로 ***-*, SUN빌딩 *층 (괴안동)",14682.0,37.48176636480918,126.80648509793824,,2022-01-03,,2026-01-13,경기도_부천시,ok
멍뭉별,386000004820220018,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 심곡동 ***-**,"경기도 부천시 원미구 부일로***번길 **-*, 지하*층 (심곡동)",14635.0,37.48810954159583,126.77960994818312,,2022-04-22,,2026-01-13,경기도_부천시,ok
슈나우펫,386000004820220020,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 ****-* 래미안 부천 중동,"경기도 부천시 원미구 신흥로***번길 **, ***동 ***호 (중동, 래미안 부천 중동)",14533.0,37.5080706471796,126.77644015516525,,2022-05-19,,2026-01-13,경기도_부천시,ok
케이디펫,386000004820220021,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 ****-* 신풍프라자,"경기도 부천시 원미구 중동로***번길 **, 신풍프라자 ***호 (중동)",14548.0,37.50175092617596,126.77085455765462,,2022-06-07,,2026-01-13,경기도_부천시,ok
위드펫홈,386000004820220023,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 오정구 오정동 ***-**,"경기도 부천시 오정구 오정로***번길 **, *층 (오정동)",14434.0,37.528569680313154,126.79031243156044,,2022-08-22,,2026-01-13,경기도_부천시,ok
퍼피가든,386000004820220025,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 **** 힐스테이트 중동,"경기도 부천시 원미구 길주로 ***, ****호, ****호 (중동, 힐스테이트 중동)",14547.0,37.49734,126.78377,,2022-10-06,,2026-01-13,경기도_부천시,centroid_fallback
플레이독 애견유치원,386000004820220026,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 오정구 오정동 ***-*,"경기도 부천시 오정구 오정로 ***, *층 (오정동)",14434.0,37.52996281799674,126.78706067921068,,2022-10-27,,2026-01-13,경기도_부천시,ok
견국지색,386000004820220027,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 춘의동 ***-*,"경기도 부천시 원미구 길주로***번가길 **-*, *층 (춘의동)",14529.0,37.503996700660366,126.78568794359796,,2022-12-22,,2026-01-13,경기도_부천시,ok
멍린이 대공원,386000004820230001,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 오정구 원종동 ***-* 유림빌딩,"경기도 부천시 오정구 소사로 ***, 유림빌딩 *층 (원종동)",14412.0,37.52901089270119,126.8051073678974,,2023-03-23,,2026-01-13,경기도_부천시,ok
도그인 포레스트(Dog in forest),386000004820230002,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 **** 부천중동리슈빌엔클래스,"경기도 부천시 원미구 길주로 ***, 부천중동리슈빌엔클래스 ***B호 (중동)",14548.0,37.49734,126.78377,,2023-06-19,,2026-01-13,경기도_부천시,centroid_fallback
엘제이펫,386000004820230005,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 역곡동 **-* 조양시티프라자,"경기도 부천시 원미구 부일로 ***, 조양시티프라자 ***호 (역곡동)",14673.0,37.48480035069945,126.8089142426519,032-345-8588,2023-08-03,,2026-01-13,경기도_부천시,ok
새뜻하게,386000004820230006,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 역곡동 ***-**,"경기도 부천시 원미구 역곡로**번길 **, *층 (역곡동)",14670.0,37.48769509071839,126.81362814705966,,2023-10-11,,2026-01-13,경기도_부천시,ok
온마을 아카데미,386000004820230007,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 소사구 송내동 ***-* 광성빌딩 *층,"경기도 부천시 소사구 경인로 **, 광성빌딩 *층 (송내동)",14728.0,37.48344498098224,126.76240404603206,,2023-11-01,,2026-01-13,경기도_부천시,ok
예쁘개,386000004820230008,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 오정구 고강동 ***-*,"경기도 부천시 오정구 역곡로***번길 **, *층 (고강동)",14407.0,37.52814797570701,126.82168797153908,032-671-0097,2023-12-04,,2026-01-13,경기도_부천시,ok
옐레드 부천 신중동점,386000004820240001,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 중동 **** 위브더스테이트 *동 ***호,"경기도 부천시 원미구 신흥로 ***, 위브더스테이트 *동 ***호 (중동)",14574.0,37.49734,126.78377,,2024-01-11,,2026-01-13,경기도_부천시,centroid_fallback
옐레드 부천상동점,386000004820240002,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 원미구 상동 ***-* 그린프라자,"경기도 부천시 원미구 도약로 **, 그린프라자 *층 (상동)",14504.0,37.51286260423885,126.75122173395482,,2024-01-19,,2026-01-13,경기도_부천시,ok
똥강아지 미용,386000004820240004,3860000,,영업/정상 / 정상,경기도,부천시,부천시,경기도 부천시 소사구 옥길동 ***-* 부천옥길 서영아너시티*,"경기도 부천시 소사구 양지로 ***, 부천옥길 서영아너시티* ***호 (옥길동)",14786.0,37.46802964203404,126.8240055745508,,2024-04-01,,2026-01-13,경기도_부천시,ok
댕봄 유치원 애견스쿨,410010004820240003,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 덕이동 ****-*,"경기도 고양시 일산서구 송산로 ***-**, *동 (덕이동)",10212.0,37.68961857706302,126.7324778691072,,2024-12-31,,2026-01-13,경기도_고양시,ok
조르바트레이닝센터,410010004820250001,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 구산동 ***-*,경기도 고양시 일산서구 산남로 *** (구산동),10201.0,37.697351913247786,126.70633745660786,,2025-09-25,,2026-01-13,경기도_고양시,ok
커몽데이 반려견유치원,410010004820250002,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 일산동 **** 후곡마을*단지아파트,"경기도 고양시 일산서구 일산로 ***, 상가동 *층 (일산동, 후곡마을*단지아파트)",10372.0,37.66255,126.80958,,2025-11-03,,2026-01-13,경기도_고양시,centroid_fallback
소담펫,410010004820250003,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 가좌동 ***-*,"경기도 고양시 일산서구 송산로 ***, 다민빌딩 *층 (가좌동)",10214.0,37.68472112638645,126.7212353237935,,2025-12-19,,2026-01-13,경기도_고양시,ok
포근(FOGN),410010004820260001,3940000,,영업/정상 / 정상,경기도,고양시,고양시,경기도 고양시 일산서구 일산동 ***-** 메이저프라자 ***호,"경기도 고양시 일산서구 원일로 **, 메이저프라자 *층 ***호 (일산동)",10348.0,37.68709643012394,126.76789768374628,,2026-01-07,,2026-01-13,경기도_고양시,ok
풀링,397000004820230001,3970000,,영업/정상 / 정상,경기도,과천시,과천시,경기도 과천시 중앙동 **-* 중앙빌딩 ***호,"경기도 과천시 새술막길 **, 중앙빌딩 ***호 (중앙동)",13807.0,37.428994436751935,126.99143862124784,,2023-01-19,,2026-01-13,경기도_과천시,ok
부티나개,398000004820180004,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 수택동 ***-*,"경기도 구리시 원수택로**번길 *, *층 (수택동)",11933.0,37.59452752287433,127.13907092385664,,2018-06-22,,2026-01-13,경기도_구리시,ok
꽃같은 개,398000004820180014,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 수택동 ***,"경기도 구리시 검배로 **, *층 (수택동)",11943.0,37.60325,127.13661,031-556-8305,2018-09-20,,2026-01-13,경기도_구리시,centroid_fallback
댕댕러브펫,398000004820180022,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 수택동 ***-* 새롬프라자**차,"경기도 구리시 장자대로**번길 **, 새롬프라자**차 ***호 (수택동)",11948.0,37.58665861104444,127.1390523692125,031-557-6767,2018-10-12,,2026-01-13,경기도_구리시,ok
멍스,398000004820180024,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 갈매동 ***,"경기도 구리시 갈매순환로***번길 **-**, *층 (갈매동)",11901.0,37.60325,127.13661,031-529-5587,2018-10-16,,2026-01-13,경기도_구리시,centroid_fallback
HAPPY TREE(해피트리),398000004820180027,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 교문동 ***-* 한성아파트,"경기도 구리시 이문안로 **, *층 *호 (교문동, 한성아파트)",11937.0,37.59347744956357,127.1368327695457,031-514-5757,2018-10-18,,2026-01-13,경기도_구리시,ok
보드미동물병원,398000004820180037,3980000,,영업/정상 / 정상,경기도,구리시,구리시,경기도 구리시 갈매동 ***-*,"경기도 구리시 갈매중앙로**번길 ***, *층 (갈매동)",11902.0,37.63077003474551,127.11643550812065,031-572-7571,2018-10-22,,2026-01-13,경기도_구리시,ok
