Name,Facility_ID,RightNumber,Category,BusinessStatus,DetailedBusinessStatus,BusinessStatusCode,DetailedStatusCode,LocationArea,RoadAddress,PostalCode,LotAddress,LotPostalCode,lat,lon,PhoneNumber,LicenseDate,LicenseWithdrawalDate,ReopeningDate,ClosingDate,TempClosingStart,TempClosingEnd,DataUpdateType,LastUpdated,LastModificationTime,Sido,Sigungu,region_key,coord_status
비비안나,323000004920240010,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 백제고분로 ***, 호수빌딩 *층 (삼전동)",5585.0,서울특별시 송파구 삼전동 ***-* 호수빌딩,,37.50222599898825,127.09564708785612,,2024-06-22,,,,,,I,2026-01-13,2024-06-22,서울특별시,송파구,서울특별시_송파구,ok
나라라펫 송파거여점,323000004920240011,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 거마로 **, 상가동 ***호 (거여동, 송파시그니처롯데캐슬)",5767.0,서울특별시 송파구 거여동 *** 송파시그니처롯데캐슬,,37.50362,127.1132,,2024-08-16,,,,,,I,2026-01-13,2024-08-16,서울특별시,송파구,서울특별시_송파구,centroid_fallback
블루시엘,323000004920240012,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 송파대로**길 *-*, *층 ***호 (송파동)",5676.0,서울특별시 송파구 송파동 ***-*,,37.50013801599837,127.11245617258652,,2024-08-23,,,,,,I,2026-01-13,2024-08-23,서울특별시,송파구,서울특별시_송파구,ok
멍클스튜디오,323000004920240013,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 올림픽로**길 **, ***호 (잠실동)",5569.0,서울특별시 송파구 잠실동 ***-*,,37.50621007788271,127.08291980476388,,2024-10-15,,,,,,I,2026-01-13,2024-10-16,서울특별시,송파구,서울특별시_송파구,ok
멍클스튜디오 오금점,323000004920240014,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 마천로**길 *-*, ***호 (오금동)",5724.0,서울특별시 송파구 오금동 **-*,,37.505740922278015,127.13495844003585,,2024-11-04,,,,,,I,2026-01-13,2024-11-04,서울특별시,송파구,서울특별시_송파구,ok
반냥트리,323000004920240015,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 송이로**길 **, *층 (가락동)",5702.0,서울특별시 송파구 가락동 **,,37.50362,127.1132,,2024-11-11,,,,,,I,2026-01-13,2024-11-11,서울특별시,송파구,서울특별시_송파구,centroid_fallback
송파새날동물병원,323000004920250001,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 동남로 ***, *층 (가락동)",5784.0,서울특별시 송파구 가락동 ***-*,,37.49501947575074,127.13084437082642,02-2088-3377,2025-01-20,,,,,,I,2026-01-13,2025-01-20,서울특별시,송파구,서울특별시_송파구,ok
우다닥 고양이호텔,323000004920250002,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 마천로 ***, *층 (오금동)",5730.0,서울특별시 송파구 오금동 ***-*,,37.5035337889247,127.13875959897626,,2025-01-21,,,,,,I,2026-01-13,2025-01-21,서울특별시,송파구,서울특별시_송파구,ok
복슬 강아지미용실,323000004920250003,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 백제고분로**길 **, ***호 (방이동)",5627.0,서울특별시 송파구 방이동 ***-**,,37.51376791694395,127.11734750242186,,2025-02-24,,,,,,I,2026-01-13,2025-05-21,서울특별시,송파구,서울특별시_송파구,ok
럭키하개 애견미용실,323000004920250004,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 송파대로**길 **, *층 ***호 (송파동)",5674.0,서울특별시 송파구 송파동 ***-*,,37.50196792494354,127.11667405117431,,2025-03-07,,,,,,I,2026-01-16,2026-01-15,서울특별시,송파구,서울특별시_송파구,ok
25시동물병원,331000004920180015,000,3310000,영업/정상,정상,1,0,0.0,부산광역시 남구 수영로 ** (문현동),48457.0,부산광역시 남구 문현동 ***-**,,35.13650143084574,129.07139938521976,051-645-0403,2018-08-21,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
엠케이그루밍샵,331000004920180016,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 못골번영로 *, 아비뇽빌딩 *층 (대연동)",48445.0,부산광역시 남구 대연동 ****-** 아비뇽빌딩 *층,,35.135260335470136,129.08901262069256,,2018-08-24,,,,,,I,2026-01-13,2024-05-23,부산광역시,남구,부산광역시_남구,ok
애견하우스,331000004920180017,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 석포로 **-*, *층 (감만동)",48490.0,부산광역시 남구 감만동 **-**,,35.12279088857251,129.0840544333614,051-628-2924,2018-08-24,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
프란다스의 개,331000004920180018,000,3310000,영업/정상,정상,1,0,0.0,부산광역시 남구 용소로 ** (대연동),48500.0,부산광역시 남구 대연동 ***-*,,35.13211759201264,129.10098210873565,,2018-09-03,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
쭈 애견미용,331000004920180020,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 석포로**번가길 *, 상가동 ***호 (감만동)",48545.0,부산광역시 남구 감만동 *-**,,35.12119702446846,129.0848852125542,,2019-12-26,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
유앤동물의료센터,331000004920180025,000,3310000,영업/정상,정상,1,0,0.0,부산광역시 남구 수영로 *** (대연동),48445.0,부산광역시 남구 대연동 ****-*,,35.13532211612241,129.09074606900424,051-624-2475,2018-09-17,,,,,,I,2026-01-13,2025-02-21,부산광역시,남구,부산광역시_남구,ok
튼튼동물병원,331000004920180026,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 수영로***번길 *, *층 (대연동)",48509.0,부산광역시 남구 대연동 **-**,,35.13824286380717,129.1024437771318,051-621-7555,2018-09-17,,,,,,I,2026-01-13,2022-08-22,부산광역시,남구,부산광역시_남구,ok
쿠마와푸코네,331000004920180031,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 수영로 **, *층 ***호 (문현동, 대림문현시티프라자)",48456.0,부산광역시 남구 문현동 ***-* 대림문현시티프라자,,35.13628818888255,129.07046011763538,051-635-1122,2018-10-01,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
벨라애견카페,331000004920180033,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 못골번영로 **, *층 (대연동)",48438.0,부산광역시 남구 대연동 ****,,35.13043,129.09421,051-626-5111,2018-10-01,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,centroid_fallback
개폼,331000004920180043,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 자유평화로**번길 **, *층 (문현동)",48402.0,부산광역시 남구 문현동 ***-*,,35.14265401763844,129.06618381943727,,2018-10-19,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
촉촉이네,331000004920190001,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 분포로 ***, ****동 ***호 (용호동, 엘지메트로시티)",48516.0,부산광역시 남구 용호동 ***-** 엘지메트로시티,,35.12821585274081,129.11236226547183,051-622-4539,2019-01-25,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
펫미장원 공감,331000004920190003,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 용호로 **, *층 (용호동)",48523.0,부산광역시 남구 용호동 ***,,35.13043,129.09421,051-626-5020,2019-05-28,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,centroid_fallback
폼나개,331000004920190006,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 못골번영로**번길 **, *층 (대연동)",48436.0,부산광역시 남구 대연동 ****-**,,35.14114160866238,129.0908593566897,051-612-9909,2019-07-18,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
우리함개,331000004920210006,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 동명로 ***-*, 한림웅변학원 *층 (용호동)",48584.0,부산광역시 남구 용호동 ***-* 한림웅변학원,,35.11909628432333,129.1139431237177,,2021-01-21,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
뽀독 뽀독,331000004920210015,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 용호로**번길 **, *층 (용호동)",48523.0,부산광역시 남구 용호동 ***-*,,35.12436346334847,129.1116633795664,,2021-07-12,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
우리집첫째,331000004920210022,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 수영로***번길 **, 한양빌딩 *층 (대연동)",48512.0,부산광역시 남구 대연동 **-* 한양빌딩,,35.13583374162823,129.1022767449058,,2021-12-01,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
부산고양이미용 달봉이네 대연점,331000004920210023,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 수영로 ***, ***동 ***호 (대연동, 대연힐스테이트푸르지오)",48432.0,부산광역시 남구 대연동 **** 대연힐스테이트푸르지오,,35.13043,129.09421,,2021-12-17,,,,,,I,2026-01-13,2025-02-13,부산광역시,남구,부산광역시_남구,centroid_fallback
조양래 동물병원 미용실,331000004920220001,000,3310000,영업/정상,정상,1,0,0.0,부산광역시 남구 수영로 ***-*(대연동),48492.0,부산광역시 남구 대연동 ****-*,,35.13483837646982,129.09114185333723,,2022-01-04,,,,,,I,2026-01-13,2022-04-28,부산광역시,남구,부산광역시_남구,ok
댕글,331000004920220003,000,3310000,영업/정상,정상,1,0,0.0,부산광역시 남구 진남로 ***(대연동),48448.0,부산광역시 남구 대연동 ****-**,,35.13875639586912,129.08099298511056,,2022-04-20,,,,,,I,2026-01-13,2023-06-07,부산광역시,남구,부산광역시_남구,ok
부산강아지분양 고양이분양 도그마루,331000004920220004,L00,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 수영로 ***, *층 (대연동)",48445.0,부산광역시 남구 대연동 ****-*,,35.135297796834905,129.0902722010262,,2022-05-04,,,,,,I,2026-01-13,2025-06-11,부산광역시,남구,부산광역시_남구,ok
무아펫살롱,331000004920220005,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 수영로**번길 *-*, *층 (문현동)",48415.0,부산광역시 남구 문현동 ***-**,,35.1374006004015,129.0696248890692,,2022-05-13,,,,,,I,2026-01-13,2022-05-13,부산광역시,남구,부산광역시_남구,ok
송송그루밍,331000004920220006,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 분포로 ***, ****동 ***호 (용호동, 엘지메트로시티)",48516.0,부산광역시 남구 용호동 ***-** 엘지메트로시티,,35.12821585274081,129.11236226547183,,2022-06-08,,,,,,I,2026-01-13,2025-04-15,부산광역시,남구,부산광역시_남구,ok
메리몰펫샵,331000004920220007,000,3310000,영업/정상,정상,1,0,0.0,부산광역시 남구 수영로**번나길 **(문현동),48418.0,부산광역시 남구 문현동 ***-**,,35.142147529431256,129.0735191046517,,2022-06-29,,,,,,I,2026-01-13,2022-06-29,부산광역시,남구,부산광역시_남구,ok
그루밍S,341000004920190001,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 달구벌대로 ****, *층 ***호 (대신동, 태왕아너스스카이 아파트)",41927.0,대구광역시 중구 대신동 ***-* 태왕아너스스카이 아파트 ***호,,35.86512055842591,128.57974841103933,053-426-7588,2019-02-08,,,,,,I,2026-01-13,2022-04-28,대구광역시,중구,대구광역시_중구,ok
슈슈봉봉,341000004920190007,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 국채보상로 ***-*, *층 (동인동*가)",41944.0,대구광역시 중구 동인동*가 ***-*,,35.86879980645132,128.60602591938314,053-254-1366,2019-08-16,,,,,,I,2026-01-13,2022-04-28,대구광역시,중구,대구광역시_중구,ok
동인동물병원,341000004920200003,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 국채보상로 ***, *층 (동인동*가)",41946.0,대구광역시 중구 동인동*가 ***,,35.86561,128.59258,,2020-11-09,,,,,,I,2026-01-13,2022-04-28,대구광역시,중구,대구광역시_중구,centroid_fallback
오늘DOG예쁨,341000004920210003,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 동덕로 **, ***동 *층 ***호 (대봉동, 대봉태왕아너스)",41954.0,대구광역시 중구 대봉동 *** 대봉태왕아너스 ***동 ***호,,35.86561,128.59258,,2021-06-09,,,,,,I,2026-01-13,2022-04-28,대구광역시,중구,대구광역시_중구,centroid_fallback
525그루밍,341000004920220005,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 남산로**길 ***, *층 (남산동)",41976.0,대구광역시 중구 남산동 ****-**,,35.85945171157034,128.57661932870937,,2022-09-14,,,,,,I,2026-01-13,2022-09-14,대구광역시,중구,대구광역시_중구,ok
furson,341000004920220006,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 국채보상로 ***, *층 (동인동*가)",41907.0,대구광역시 중구 동인동*가 ***-*,,35.86864512608003,128.61177960956502,,2022-10-19,,,,,,I,2026-01-13,2022-10-19,대구광역시,중구,대구광역시_중구,ok
강아지를 부탁해,341000004920230001,000,3410000,영업/정상,정상,1,0,0.0,대구광역시 중구 달구벌대로 ****(봉산동),41943.0,대구광역시 중구 봉산동 **-*,,35.865333113523626,128.59589691210795,,2023-03-08,,,,,,I,2026-01-13,2024-06-11,대구광역시,중구,대구광역시_중구,ok
모리몽,341000004920230002,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 공평로*길 **-**, 소라빌라트 (삼덕동*가)",41940.0,대구광역시 중구 삼덕동*가 **-** 소라빌라트,,35.86712504517495,128.60234384836323,,2023-08-30,,,,,,I,2026-01-13,2023-08-30,대구광역시,중구,대구광역시_중구,ok
솜그루밍,341000004920230003,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 동덕로 ***, 상가동 ***호 (동인동*가, 힐스테이트 동인 센트럴)",41911.0,대구광역시 중구 동인동*가 *** 힐스테이트 동인 센트럴,,35.86561,128.59258,,2023-09-04,,,,,,I,2026-02-07,2026-02-06,대구광역시,중구,대구광역시_중구,centroid_fallback
댕그루멍,341000004920230004,000,3410000,영업/정상,정상,1,0,0.0,대구광역시 중구 이천로 *** (대봉동),41960.0,대구광역시 중구 대봉동 ***-*,,35.85898412409237,128.59856365630569,,2023-09-15,,,,,,I,2026-01-13,2023-09-15,대구광역시,중구,대구광역시_중구,ok
끌리개,341000004920230005,000,3410000,영업/정상,정상,1,0,0.0,대구광역시 중구 남산로*길 ** (남산동),41978.0,대구광역시 중구 남산동 ****-*,,35.85867680067602,128.58084892297484,,2023-11-29,,,,,,I,2026-01-13,2023-11-29,대구광역시,중구,대구광역시_중구,ok
그루밍댕댕,341000004920240001,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 달구벌대로 **** (남산동, e편한세상 남산)",41964.0,대구광역시 중구 남산동 **** e편한세상 남산,,35.86561,128.59258,,2024-02-29,,,,,,I,2026-01-13,2024-02-29,대구광역시,중구,대구광역시_중구,centroid_fallback
개이쁘댕,341000004920240003,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 국채보상로***길 **, ***호 (동인동*가, 엑소디움 센트럴 동인)",41908.0,대구광역시 중구 동인동*가 ** 엑소디움 센트럴 동인(상가) ***호,,35.86561,128.59258,,2024-05-28,,,,,,I,2026-01-13,2024-05-28,대구광역시,중구,대구광역시_중구,centroid_fallback
댕하우스 애견미용실,341000004920240004,000,3410000,영업/정상,정상,1,0,0.0,대구광역시 중구 중앙대로**길 **-* (남성로),41934.0,대구광역시 중구 남성로 **-*,,35.869118778435,128.588547339146,,2024-08-30,,,,,,I,2026-01-13,2024-08-30,대구광역시,중구,대구광역시_중구,ok
댕댕박사,341000004920240005,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 달성로**길 **, *층 (달성동)",41923.0,대구광역시 중구 달성동 ***-**,,35.86561,128.59258,,2024-10-18,,,,,,I,2026-01-13,2024-10-18,대구광역시,중구,대구광역시_중구,centroid_fallback
룰루 애견미용샵,341000004920250001,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 서성로 ** (수창동, 대구역센트럴자이)",41915.0,대구광역시 중구 수창동 *** 대구역센트럴자이 상가동,,35.86561,128.59258,,2025-01-13,,,,,,I,2026-01-13,2025-01-13,대구광역시,중구,대구광역시_중구,centroid_fallback
다드몽,341000004920250002,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 재마루길 ** (남산동, 남산롯데캐슬 센트럴스카이)",41970.0,대구광역시 중구 남산동 **** 남산롯데캐슬 센트럴스카이 상가동,,35.86561,128.59258,,2025-01-20,,,,,,I,2026-01-13,2025-01-20,대구광역시,중구,대구광역시_중구,centroid_fallback
귀빈펫살롱,341000004920250003,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 명덕로 *** (대봉동, 대봉 서한이다음)",41962.0,대구광역시 중구 대봉동 *** 대봉 서한이다음 상가***동 ***호,,35.86561,128.59258,,2025-01-23,,,,,,I,2026-01-13,2025-06-27,대구광역시,중구,대구광역시_중구,centroid_fallback
까만콩쌀알,341000004920250004,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 태평로 **, 상가***동 c층 ***호 (도원동, 힐스테이트 도원 센트럴)",41915.0,대구광역시 중구 도원동 * 힐스테이트 도원 센트럴,,35.86561,128.59258,,2025-03-24,,,,,,I,2026-01-13,2025-03-24,대구광역시,중구,대구광역시_중구,centroid_fallback
헬로도기 북대구 영업소(구피와 네로),341000004920250005,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 명덕로 **, *층 (남산동)",41977.0,대구광역시 중구 남산동 ****-**,,35.858279263352216,128.578820748285,053-255-4534,2025-08-13,,,,,,I,2026-01-13,2025-08-13,대구광역시,중구,대구광역시_중구,ok
멈무목욕탕,341000004920250006,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 동덕로 ***, 상가동 ***호 (동인동*가, 힐스테이트 동인 센트럴)",41911.0,대구광역시 중구 동인동*가 *** 힐스테이트 동인 센트럴,,35.86561,128.59258,,2025-10-15,,,,,,I,2026-01-13,2025-10-15,대구광역시,중구,대구광역시_중구,centroid_fallback
댕시티,341000004920250007,000,3410000,영업/정상,정상,1,0,0.0,"대구광역시 중구 달성로 **, *층 (달성동)",41923.0,대구광역시 중구 달성동 ***-**,,35.873590709209665,128.58188582782128,,2025-11-14,,,,,,I,2026-01-13,2025-11-14,대구광역시,중구,대구광역시_중구,ok
소프티,323000004920250005,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 가락로 ***, *층 ***호 (송파동)",5676.0,서울특별시 송파구 송파동 **-*,,37.50206408573274,127.11083345136556,,2025-03-24,,,,,,I,2026-01-13,2025-03-24,서울특별시,송파구,서울특별시_송파구,ok
하떼하떼,323000004920250006,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 동남로 ***, 데코판넬(주) *층 (오금동)",5730.0,서울특별시 송파구 오금동 ***-** 데코판넬(주),,37.50434913116354,127.13898269896652,,2025-06-02,,,,,,I,2026-01-13,2025-06-02,서울특별시,송파구,서울특별시_송파구,ok
메이펫,323000004920250007,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 송파대로 ***, 근린생활시설 *A동 ****호 (가락동, 헬리오시티)",5698.0,서울특별시 송파구 가락동 *** 헬리오시티,,37.50362,127.1132,,2025-06-25,,,,,,I,2026-01-13,2025-08-19,서울특별시,송파구,서울특별시_송파구,centroid_fallback
봄;살롱,323000004920250008,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 위례송파로*길 *, 송파헤븐시티 더 테라스 *층 ***호 (거여동)",5790.0,서울특별시 송파구 거여동 ***-* 송파헤븐시티 더 테라스,,37.485762879039605,127.1425982413158,,2025-06-30,,,,,,I,2026-01-13,2025-06-30,서울특별시,송파구,서울특별시_송파구,ok
송파올리브동물병원,323000004920250009,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 오금로 ***, 서평플라자 ***호 (거여동)",5768.0,서울특별시 송파구 거여동 **,,37.50362,127.1132,02-2135-8275,2025-09-04,,,,,,I,2026-01-13,2025-09-04,서울특별시,송파구,서울특별시_송파구,centroid_fallback
두유펫,323000004920250010,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 송파대로 ***, 문정 오벨리스크 B**호호 (문정동)",5855.0,서울특별시 송파구 문정동 ***-* 문정 오벨리스크,,37.50362,127.1132,,2025-12-04,,,,,,I,2026-01-13,2025-12-09,서울특별시,송파구,서울특별시_송파구,centroid_fallback
동감동물의료센터,323000004920250011,000,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 거마로 **, 상가동 ***-***호 (거여동, 송파시그니처롯데캐슬)",5767.0,서울특별시 송파구 거여동 *** 송파시그니처롯데캐슬,,37.50362,127.1132,02-6958-8575,2025-12-16,,,,,,I,2026-01-13,2025-12-16,서울특별시,송파구,서울특별시_송파구,centroid_fallback
미유펫 강아지분양 고양이분양 서울점,323000004920250012,L00,3230000,영업/정상,정상,1,0,0.0,"서울특별시 송파구 송이로**길 **, *층 (가락동)",5707.0,서울특별시 송파구 가락동 **-**,,37.49879305700224,127.11841570385155,,2025-12-18,,,,,,I,2026-01-13,2025-12-18,서울특별시,송파구,서울특별시_송파구,ok
석 동물병원,324000004920180004,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 성안로 **, 경도빌딩 *층 (성내동)",5407.0,서울특별시 강동구 성내동 ***-** 경도빌딩,,37.525218542696685,127.12963688100872,02-475-7591,2018-04-17,,,,,,I,2026-01-13,2022-04-28,서울특별시,강동구,서울특별시_강동구,ok
사랑이있는동물병원,324000004920180007,000,3240000,영업/정상,정상,1,0,0.0,서울특별시 강동구 구천면로 *** (명일동),5293.0,서울특별시 강동구 명일동 ***-* 사랑이있는동물병원,,37.5492689692706,127.14753030252122,02-487-7893,2018-04-24,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,ok
다래 동물병원,324000004920180008,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 구천면로 ***, 다래동물병원 (천호동)",5320.0,서울특별시 강동구 천호동 ***-**,,37.54585423805023,127.13344727713742,02-474-0117,2018-04-26,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,ok
비주독아카데미앤샵,324000004920180010,L00,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 천호대로 ****, 지층 비**호 (성내동, 에스케이허브진)",5381.0,서울특별시 강동구 성내동 *** 에스케이허브진,,37.54247,127.13994,02-478-3400,2018-04-26,,,,,,I,2026-01-13,2022-04-28,서울특별시,강동구,서울특별시_강동구,centroid_fallback
가람동물병원,324000004920180011,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 성내로 **, 예원빌딩 (성내동)",5399.0,서울특별시 강동구 성내동 ***-* 예원빌딩,,37.52903367506261,127.12420131861428,02-484-5502,2018-04-30,,,,,,I,2026-01-13,2022-04-28,서울특별시,강동구,서울특별시_강동구,ok
나라펫,324000004920180013,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 명일로 ***, 재영빌딩 *층 (길동)",5349.0,서울특별시 강동구 길동 *** 재영빌딩,,37.54247,127.13994,,2018-05-02,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,centroid_fallback
GD동물병원,324000004920180016,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 상일로 **, 상일동 (상일동)",5283.0,서울특별시 강동구 상일동 ***-* GD동물병원,,37.54825576660984,127.17310374592353,,2018-05-14,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,ok
고고펫,324000004920180017,000,3240000,영업/정상,정상,1,0,0.0,서울특별시 강동구 풍성로**길 * (성내동),5390.0,서울특별시 강동구 성내동 ***,,37.54247,127.13994,,2018-05-25,,,,,,I,2026-01-13,2022-04-28,서울특별시,강동구,서울특별시_강동구,centroid_fallback
미드미 동물의료센터,324000004920180018,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 양재대로 ****, 연우빌딩 *층 (명일동)",5295.0,서울특별시 강동구 명일동 ***-** 연우빌딩,,37.547277272333794,127.1436725608052,02-6497-7582,2018-05-29,,,,,,I,2026-01-13,2022-04-28,서울특별시,강동구,서울특별시_강동구,ok
펫피플,324000004920180020,000,3240000,영업/정상,정상,1,0,0.0,서울특별시 강동구 양재대로***길 * (명일동),5295.0,서울특별시 강동구 명일동 ***-*,,37.54762118655073,127.14400948602857,,2018-06-07,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,ok
방주동물의료센터,324000004920180023,000,3240000,영업/정상,정상,1,0,0.0,서울특별시 강동구 양재대로 **** (성내동),5408.0,서울특별시 강동구 성내동 ***-**,,37.52245408662965,127.13365097004387,02-475-3927,2018-06-14,,,,,,I,2026-01-13,2023-07-05,서울특별시,강동구,서울특별시_강동구,ok
내품에동물병원,324000004920180027,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 천호대로 ****, ***호 (성내동, 엘아이지건영리가 주상복합)",5373.0,서울특별시 강동구 성내동 ***-** 엘아이지건영리가 주상복합 ***호,,37.53444420710182,127.13562501044612,02-477-1775,2018-06-26,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,ok
위즈펫 동물병원,324000004920180030,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 양재대로 ****, 천호복합 상업시설 (천호동)",5314.0,서울특별시 강동구 천호동 ** 천호복합 상업시설,,37.54247,127.13994,02-488-7524,2018-07-02,,,,,,I,2026-01-13,2022-04-28,서울특별시,강동구,서울특별시_강동구,centroid_fallback
고래힐 동물병원,324000004920180031,000,3240000,영업/정상,정상,1,0,0.0,"서울특별시 강동구 아리수로**길 ** (고덕동, 래미안힐스테이트고덕)",5229.0,서울특별시 강동구 고덕동 *** 래미안힐스테이트고덕 상가 *층 ***호,,37.54247,127.13994,02-441-5515,2018-07-09,,,,,,I,2026-01-13,2023-02-18,서울특별시,강동구,서울특별시_강동구,centroid_fallback
몽드레,331000004920220008,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 문현로 *-*, *층 (문현동)",48416.0,부산광역시 남구 문현동 ***-**,,35.14017779851754,129.07161493727816,,2022-07-13,,,,,,I,2026-01-13,2022-07-13,부산광역시,남구,부산광역시_남구,ok
놀아줄개,331000004920220009,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 고동골로 **, 문현매일슈퍼마켓 *층 (문현동)",48419.0,부산광역시 남구 문현동 ***-** 문현매일슈퍼마켓,,35.13818555218814,129.07126592640964,051-992-1251,2022-08-01,,,,,,I,2026-01-13,2022-08-01,부산광역시,남구,부산광역시_남구,ok
반자주 W스퀘어점,331000004920230001,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 분포로 ***, 상가B동 ****호 (용호동, 더블유)",48515.0,부산광역시 남구 용호동 *** 더블유,,35.13043,129.09421,051-993-9009,2023-01-06,,,,,,I,2026-01-13,2023-01-06,부산광역시,남구,부산광역시_남구,centroid_fallback
예뻐지개냥,331000004920230003,000,3310000,영업/정상,정상,1,0,0.0,"부산광역시 남구 유엔로 ***, 대흥택시 (대연동)",48506.0,부산광역시 남구 대연동 ***-* 대흥택시,,35.13031973858851,129.09797783195515,,2023-01-31,,,,,,I,2026-01-13,2023-01-31,부산광역시,남구,부산광역시_남구,ok
